original_shape_MeshVolume,original_shape_VoxelVolume,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Sphericity,original_shape_Compactness1,original_shape_Compactness2,original_shape_SphericalDisproportion,original_shape_Maximum3DDiameter,original_shape_Maximum2DDiameterSlice,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MajorAxisLength,original_shape_MinorAxisLength,original_shape_LeastAxisLength,original_shape_Elongation,original_shape_Flatness,original_shape2D_MeshSurface,original_shape2D_PixelSurface,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_Sphericity,original_shape2D_SphericalDisproportion,original_shape2D_MaximumDiameter,original_shape2D_MajorAxisLength,original_shape2D_MinorAxisLength,original_shape2D_Elongation,original_firstorder_Energy,original_firstorder_TotalEnergy,original_firstorder_Entropy,original_firstorder_Minimum,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_Median,original_firstorder_InterquartileRange,original_firstorder_Range,original_firstorder_MeanAbsoluteDeviation,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_StandardDeviation,original_firstorder_Skewness,original_firstorder_Kurtosis,original_firstorder_Variance,original_firstorder_Uniformity,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,index,ObjectID,NumPixels_pyrad
289.6666666666667,307.0,645.5198673569334,2.2284920622218642,0.32797458591783335,0.009964583839432257,0.03527935018967773,3.0490167315906835,30.59411708155671,30.59411708155671,30.0,12.0,31.43373615455833,12.661280056468703,0.0,0.4027927190778002,0.0,306.5,307.0,74.62741699796948,0.2434826003196394,0.831613941392136,1.2024810434586786,30.59411708155671,31.433736154558325,12.661280056468703,0.4027927190778002,1839409.0,1839409.0,1.766107507869867,43.0,51.0,109.40000000000003,169.0,73.56677524429968,66.0,32.0,126.0,19.076573756750733,12.99931711758585,77.40516946939861,24.072595222389623,1.3190388026560487,4.499584678742288,579.4898407410157,0.3861155025517513,6.561717352415028,41.00903306183592,6.5101843701936115,2.952804330503295,0.2692307692307693,0.8328815416982945,0.25849731663685155,0.853699644178848,0.20240990652231652,0.8725402504472272,0.8718246869409659,0.9927670067204951,0.9632634807053412,-0.4346838436447827,0.8787210383341792,0.24910554561717355,2.427101967799642,0.28207435012048726,2.663100150995542,0.8752404181898104,0.4964221824686941,4.854203935599285,2.385979671869694,0.8055087749335159,99.00508905852418,0.2519213462048961,1.4594461602211732,9.025445292620866,16.94147582697201,100.14758269720102,3.9418575063613233,0.2571388182075205,4.560652773169967,85.86513994910942,0.21848636119366263,0.32003257328990226,7.1778386392919336,0.4641436468523964,5.4168127403467565,0.1207148857540042,2.6666666666666665,0.2222222222222222,2.333333333333333,11.333333333333334,2912.9166666666665,14158.333333333334,682.0593981481481,0.3239351851851852,1.1666666666666667,0.09722222222222222,0.14704901298391326,1.361370567704351,0.03637132567927851,3.584962500721152,0.03908794788273615,2258.4097222222217,1.4794724073608316,0.045666022145576995,3.8663440221200944,0.015004366479999864,0.7513019121428135,4.208207312174118,48.05537459283388,0.15653216479750448,4.832687879977507,118.53745928338762,0.8948211652113021,7.087947882736156,46.302931596091206,274.64495114006513,10.727947882736157,0.2424918566775244,0.04674458937876031,0.4752013774504856,0.011315194934415032,0,c1dea4d1-0a43-4bf2-8708-1ad42a01fbf9,307
554.6666666666666,578.0,1201.910714286627,2.1669063358532936,0.2716230548838886,0.00751015362560164,0.020040100167528004,3.6815726132948194,42.2965719651132,42.2965719651132,42.0,17.0,42.7652698213413,17.48730952976886,0.0,0.4089138126059972,0.0,577.5,578.0,104.42640687119292,0.18082494696310464,0.8157753745817148,1.2258276373110006,42.2965719651132,42.7652698213413,17.487309529768872,0.40891381260599735,5677329.0,5677329.0,1.4626842585881454,55.0,75.0,116.30000000000007,144.0,97.93598615916954,99.0,19.0,89.0,12.077800792615031,8.65327944499252,99.10786301858559,15.19576016991835,-0.32375868881553477,2.824550319847724,230.91112714167696,0.40625112247219264,6.027790643816582,6.132453367505242,-0.8182552120123481,1.5432770519520278,0.28485409911996296,0.6883657948140879,0.28300138953219084,0.8672397614881462,0.20476431264281217,0.8588080901652,0.8586845761926818,0.9832765713974335,0.943461479079821,-0.3049526436885173,0.7664957847862687,0.28138026864289023,2.3902269569245025,0.23902088288605644,2.4611389224567644,0.699168956439585,0.3478462251042149,4.780453913849005,2.1689636404360573,0.45703278776799766,285.750656167979,0.3750008611128333,0.5432536976185064,6.5078740157480315,14.745406824146981,95.15485564304461,3.4127296587926508,0.25254265091863515,4.263607567023213,145.73228346456693,0.191249715832765,0.3295847750865052,5.53951819014749,0.38669599086323847,2.7344059093456075,0.09635599920366439,6.428571428571429,0.30612244897959184,0.9795918367346939,9.142857142857142,3760.4761904761904,22576.47619047619,791.1686507936508,0.24404761904761904,2.7142857142857144,0.1292517006802721,0.32581060081640956,4.497352117906008,0.03642683738074935,3.744239304948431,0.03633217993079585,3002.9160997732424,6.123813227706896,0.017274091321494666,1.59726974521622,0.020401382166616012,0.0897326537188202,4.185404587731026,88.6159169550173,0.1533147352162929,3.490834640389842,234.81314878892732,0.4619317297446151,6.328719723183391,43.982698961937714,275.6747404844291,10.642541330257593,0.24716455209534796,0.04490306879832543,0.3745808083582016,0.009684949529012768,1,3d0e9cbf-df84-4aac-abbe-803158a6d496,578
131.16666666666666,143.0,309.0428434751179,2.3561080824024234,0.4039687353560686,0.013621361190358111,0.06592395651430108,2.4754390933708614,21.0,21.0,21.0,11.0,18.445763096119133,11.235222673183495,0.0,0.6090950325360793,0.0,142.5,143.0,53.45584412271566,0.37512873068572394,0.7916207552125994,1.2632311538262255,21.0,18.445763096119133,11.235222673183495,0.6090950325360793,466598.0,466598.0,1.326108651035793,42.0,46.0,72.6,98.0,55.9020979020979,51.0,10.5,56.0,8.738422416744093,5.051190926275991,57.122001688693274,11.74216875484841,1.667984286588422,5.333036068162386,137.87852706733827,0.4355714215854075,2.9048582995951415,2.7915262456681336,0.32650681458493164,1.067322034453933,0.32186234817813764,0.5366168059443497,0.32186234817813764,0.9063952063198337,0.21826697700339293,0.8390688259109311,0.8390688259109311,0.9678137651821861,0.9195344129554655,-0.19216242569979022,0.6187476823515938,0.32186234817813764,1.6487854251012146,0.25180506154829607,2.2703102208678883,0.5376903304861855,0.3684210526315789,3.297570850202429,1.9484478726897514,0.3472960956580176,95.0084388185654,0.40087948868593,0.4512453488579109,3.9451476793248945,9.164556962025317,27.31645569620253,5.020393811533052,0.45124238162212843,3.5856822709506124,61.33755274261603,0.25880823942032083,0.4143356643356643,3.339564528476562,0.4862793590228198,2.3460798911623844,0.17568277081264091,3.0,0.5,0.5833333333333334,6.833333333333333,1468.8333333333333,4533.333333333333,716.5972222222223,0.2824074074074074,1.3333333333333333,0.2222222222222222,0.3545434620322403,3.190275941433551,0.03945036275804432,2.2516291673878213,0.04195804195804196,900.8055555555554,5.353416149068322,0.05806938159879337,0.9118687373232824,0.039074053998989194,0.15478424015009387,3.8724025541310136,23.895104895104897,0.16709863563010416,3.6142598660081178,62.28671328671329,0.38329502665167003,3.3426573426573425,35.93706293706294,100.27972027972028,20.80710955710956,0.5153457653457654,0.06000794179365609,0.31996891336177047,0.021606233823495725,2,79743521-c691-45f5-8092-bbd06ea0730d,143
431.4166666666667,452.0,940.586806422587,2.180228255180808,0.29355074561927885,0.008437691811909296,0.025295866667988966,3.4065660364458816,33.52610922848042,33.52610922848042,32.0,16.0,34.99657278377318,16.955101412625783,0.0,0.48447890933158266,0.0,451.5,452.0,87.21320343559645,0.1931632412748537,0.8636774297500754,1.1578396812909335,33.52610922848042,34.99657278377318,16.955101412625783,0.4844789093315827,4810360.0,4810360.0,1.0614067163287353,79.0,93.0,115.0,130.0,102.78318584070796,102.0,11.0,51.0,6.963642415224371,4.8497267759562845,103.16195704100893,8.832105579388374,0.38318220890991805,3.192560097586369,78.00608896546325,0.5108367922311849,2.806432400238237,1.3320562163296419,-0.18121609136705197,0.8573177899860274,0.19892793329362718,0.6233301988178396,0.19892793329362715,0.7197787728593075,0.15935561064915338,0.9005360333531864,0.9005360333531864,0.9801072066706373,0.9502680166765932,-0.29518076758947304,0.6832894451957471,0.19892793329362715,1.6253722453841573,0.35260679074905266,1.816447064537191,0.630450388500471,0.49612864800476475,3.2507444907683145,1.6175191312435644,0.26406143081991357,219.548596112311,0.4741870326399806,0.3155120376546982,3.0669546436285096,25.61123110151188,76.28509719222463,13.053155747540197,0.5336573074154067,4.267857473300889,67.83369330453564,0.1465090568132519,0.2560840707964602,10.362459124220386,0.336555329718961,1.2204459686834623,0.1563127449051748,3.6,0.36,0.56,3.8,8884.6,28312.4,4030.872222222222,0.5222222222222223,1.4,0.14,0.07395561540512051,0.35010627092406243,0.03714017374760726,3.321928094887359,0.022123893805309734,6841.560000000001,9.196990489744286,0.023314284451095294,0.7246735749087346,0.01743004124082997,0.07057583764986528,3.5997372006650608,88.570796460177,0.1959530895136659,3.749843370663325,230.89823008849558,0.26215835225937817,2.9424778761061945,52.07079646017699,151.30973451327435,27.4306784660767,0.5315880039331367,0.03149961252527888,0.10458598454950647,0.01564799111323487,3,5e43950a-1777-4546-a590-1bebb5b79815,452
713.1666666666666,736.0,1517.7179616522733,2.128139231108586,0.2543433622114017,0.006805021300515081,0.016453610947751437,3.931692933935636,33.301651610693426,33.301651610693426,31.0,30.0,32.21071763440466,29.316893989816055,0.0,0.9101596034762767,0.0,735.5,736.0,103.25483399593918,0.14038726580005326,0.9310775984552937,1.0740243365956308,33.301651610693426,32.21071763440466,29.316893989816055,0.9101596034762767,7773681.0,7773681.0,1.1677465008094126,74.0,86.0,115.0,160.0,102.05298913043478,102.0,14.0,86.0,8.938301187381851,5.830871124331364,102.7719153080595,12.134825323436536,0.569597996605607,4.9293243083841025,147.2539856303166,0.4923351843100189,7.126029359112065,2.0776814106714943,-0.07927441671874053,0.9591397038963324,0.18224131757966344,0.6806652394763052,0.1793770139634801,0.6875819152145393,0.1500652044412089,0.9107888769542904,0.9105979233798782,0.9930135114216005,0.9701720287112339,-0.35520912224421086,0.7414649388371536,0.1768707482993197,2.6328320802005014,0.3614771289637833,1.8475576353802148,0.6956142088340528,0.502327246688149,5.265664160401003,1.6584505977324508,0.2853452553689989,268.2808641975309,0.41401367931717725,0.4723913084895595,8.334876543209877,36.68518518518518,259.99074074074076,6.065694444444444,0.15496484910836764,4.592765298604448,80.91358024691358,0.12486663618350861,0.22010869565217392,16.044429202865416,0.29936582950549906,3.2180442662850095,0.04176207511152426,4.571428571428571,0.32653061224489793,1.3877551020408163,13.142857142857142,18793.0,144117.7142857143,2784.577638888889,0.16990079365079366,4.142857142857143,0.29591836734693877,0.5293608994326052,8.41618816226073,0.10102053280203731,3.093069207771887,0.019021739130434784,16029.244897959183,3.167366504123773,0.01836043762844347,1.9420766929416426,0.00531311683711668,0.18782990210992476,3.4770687166354786,169.57608695652175,0.23040229206049148,3.6058601134215498,362.35869565217394,0.3040450732514178,7.4103260869565215,56.01086956521739,398.1875,9.201582503019324,0.1617463013285024,0.035455896051053266,0.3725923527497754,0.005711486329734411,4,257c4ed1-bcfb-4ba2-8076-d973d25b68cc,736
1043.4166666666667,1071.0,2197.812880053736,2.1063616772338336,0.22635942911423249,0.005713428040033711,0.01159833824108739,4.417752792154945,46.51881339845203,46.51881339845203,41.0,31.0,44.8744080798748,30.645937755928998,0.0,0.6829268410934882,0.0,1070.5,1071.0,125.1543289325509,0.11691203076370939,0.9267282283207446,1.0790650046476147,46.51881339845203,44.8744080798748,30.645937755928998,0.6829268410934882,11907655.0,11907655.0,1.6804848892762043,67.0,80.0,127.0,155.0,103.89075630252101,104.0,28.0,88.0,14.929924911140926,11.116827536458137,105.44315357949064,18.02690743522693,0.08806784459041848,2.3898906705909373,324.96939167824,0.35600907029478457,7.448671055840038,11.44352736970742,-0.14513666688763738,2.085462529553547,0.21482565227993172,0.8132184880342234,0.2099487929773226,0.7558270061707211,0.17074715660729708,0.895838413395107,0.8955132894415997,0.9917762828112702,0.9651246502014608,-0.46436126909551223,0.8848321838541624,0.20568154108753964,2.642160448671056,0.24973815570404945,2.5257579391082112,0.8307585743272448,0.3760058522311631,5.284320897342112,2.29692346685001,0.5750720454583698,311.81624758220505,0.30156310211044973,0.8208315718192667,9.233075435203094,32.67504835589942,231.7678916827853,6.262731571029444,0.1902630023640662,4.938926824022939,154.50096711798838,0.14942066452416672,0.24136321195144725,15.509493469615284,0.3427279449584762,3.9430164758527746,0.05277643968795348,5.6,0.28,1.4400000000000002,13.0,18738.25,136427.9,3111.5196388888894,0.1882916666666667,2.9,0.145,0.31216505757968344,5.7878065834677805,0.020284010281124105,3.784183719779184,0.018674136321195144,15870.647500000001,5.059443548067787,0.014667638444179697,1.9975704918713841,0.01227373369767055,0.12444446735448328,4.121029259010573,220.59477124183007,0.20597084149563966,3.692704968697719,381.2857142857143,0.6047595508791752,7.80578898225957,53.664799253034545,386.5172735760971,10.805047204066813,0.19862693225438324,0.03373825191452243,0.3621916248862861,0.00554165749437145,5,8ba7fe45-ed29-45f0-b34c-61bf474b5935,1071
313.9166666666667,329.0,689.9238294831215,2.197792926412917,0.3237620156307639,0.009773221003632974,0.033937331095822955,3.088688455474824,26.419689627245813,26.419689627245813,22.0,19.0,25.90220241769015,16.543796124354547,0.0,0.6387022947923457,0.0,328.5,329.0,71.01219330881972,0.21617106030082106,0.9047731256558503,1.1052494505460932,26.419689627245813,25.90220241769015,16.543796124354543,0.6387022947923457,2227313.0,2227313.0,1.4416134489115762,51.0,62.0,102.0,129.0,80.88449848024317,79.0,23.0,78.0,12.387062203785996,9.327206644463178,82.27969572298792,15.087949955743458,0.4259231286196543,2.5464994676201247,227.64623386701902,0.39887842869153095,3.140148392415499,4.823410699457617,0.6340709107950417,1.4618399599284748,0.22588623248145095,0.7323188636909103,0.224237427864798,0.7742009065640658,0.1756038084260304,0.8881560868370431,0.8880461665292662,0.9867416711119731,0.9552074745809286,-0.3824931246977977,0.806897903721918,0.2227947238252267,1.6826051112943117,0.2793109682207522,2.2263314951856272,0.7571962556900116,0.37180544105523494,3.3652102225886233,1.9968495975311975,0.42193154810248146,138.59358288770053,0.370571077239841,0.52655923818239,4.954545454545454,21.711229946524064,57.76470588235294,13.880644682115271,0.3622994652406417,4.159660003613966,67.10160427807487,0.1794160542194515,0.28419452887537994,9.329863593468502,0.4056114273222855,2.7659648599132862,0.08608445871351582,3.5,0.4375,0.6875,8.25,5237.625,15209.875,2812.9696180555557,0.23350694444444445,1.0,0.125,0.1678195255059264,2.3852890073060036,0.012577800684528899,2.9999999999999973,0.0243161094224924,3546.359375,3.9508616118769875,0.04415322107142019,1.3131041471192013,0.01567088331910436,0.2722992506396679,3.7506179994204913,60.78115501519757,0.1847451520218771,4.2716715477499285,131.23100303951367,0.4621908518953077,3.5167173252279635,49.516717325227965,136.20364741641336,30.339180175616345,0.5212132725430597,0.0385057725105127,0.23639040280640009,0.012879729927263035,6,b30f23e3-e9d3-4158-aa0c-7b921d0c80ce,329
728.1666666666666,752.0,1551.3748159017675,2.1305216057245606,0.2523023236442461,0.006723273094620525,0.016060673407831797,3.9634989704257753,40.162171256046406,40.162171256046406,24.0,36.0,39.61757840433612,24.457617315539423,0.0,0.6173425610703795,0.0,751.5,752.0,107.25483399593918,0.14272100332127635,0.9060508026605524,1.1036908714870872,40.162171256046406,39.61757840433612,24.457617315539423,0.6173425610703795,6249667.0,6249667.0,1.6993477413123808,53.0,65.0,115.0,148.0,89.19547872340425,88.0,26.0,95.0,15.178760892937982,10.938062673130194,91.16319100172514,18.838629698567782,0.3608727900009937,2.7138217741713646,354.89396891976,0.34686226799456765,4.656611715187653,14.612297853067016,1.52621447463476,2.30873522935764,0.22272886706418799,0.8240315812663426,0.22272886706418799,0.7651191228440193,0.17312071884049124,0.8886355664679061,0.8886355664679061,0.9868983019374008,0.9554542265871624,-0.4620721079672146,0.8868423481153729,0.22272886706418799,2.0334970185899683,0.2331498076880727,2.569583918619884,0.8248131394674237,0.3974044195019292,4.066994037179937,2.346855051555697,0.632866024105457,246.25757575757575,0.3109312825221916,0.7650941230486685,6.244949494949495,24.207070707070706,98.38383838383838,11.095942059483727,0.31582316217732886,4.73823127349525,117.55555555555556,0.14842873176206509,0.2632978723404255,9.78242016120804,0.3168381527309918,2.665132497985719,0.06721050731485789,5.2,0.52,0.56,8.4,18037.6,69286.4,6867.080555555556,0.20902777777777776,1.4,0.14,0.1156809330958272,1.041585800346875,0.012852799771524726,2.9219280948873596,0.013297872340425532,12382.560000000001,9.7038330078125,0.01891971449345735,1.228579409200414,0.024336042865478937,0.10042004428130932,4.216057087350791,134.0159574468085,0.178212709370756,3.4088954277953825,260.8404255319149,0.659348121321865,4.962765957446808,50.930851063829785,219.77659574468086,22.16411790780142,0.39374630614657213,0.031293780120401196,0.20581440945418755,0.009556173709455655,7,b67f3dfb-58a7-4a04-a813-e739d34d7693,752
706.1666666666666,729.0,1505.6249851234495,2.132109962412249,0.2547057722149582,0.006819571037999577,0.01652404471540365,3.9260986953843076,36.87817782917155,36.87817782917155,26.0,36.0,37.83907110444524,24.928259381893792,0.0,0.658796811187188,0.0,728.5,729.0,105.74011537017773,0.14514772185336683,0.9048569576874754,1.1051470528067548,36.87817782917155,37.83907110444524,24.928259381893792,0.658796811187188,6502165.0,6502165.0,1.4260843891077912,50.0,76.0,113.0,160.0,93.16460905349794,91.0,18.0,110.0,11.697753842853675,7.637483348763238,94.44201158812783,15.480606342161169,0.6799253950314573,4.325894452772219,239.6491727209606,0.46240504590349635,5.033309196234613,6.544751149874921,0.8087706880502552,1.2911470242942256,0.2834902244750181,0.6399294825565726,0.25597393193338164,0.8741359449980662,0.21796757064558261,0.8764180545498432,0.8747646632874729,0.9893398968616387,0.9579798972449227,-0.28706276120045765,0.7334441929316977,0.23360688711883495,2.186640115858074,0.3372434865226376,2.303490436209275,0.6630218084580763,0.5474293989862419,4.373280231716148,1.9814816762532963,0.393659312192311,254.1660606060606,0.30808007346189165,0.8111456382001837,6.883636363636364,28.50181818181818,130.82909090909092,7.342395959595959,0.2839171717171717,4.506487329678539,185.50666666666666,0.22485656565656564,0.2829218106995885,16.00880661157025,0.47555313527209414,3.9941654410675977,0.12507824283106092,8.733333333333333,0.2911111111111111,1.4322222222222223,10.633333333333333,7437.7,31990.766666666666,1824.0048148148148,0.272574074074074,4.866666666666666,0.1622222222222222,0.36613362758455714,4.784166643433399,0.06432499818295755,4.189898095464281,0.0411522633744856,6847.209999999999,4.341618022428656,0.01844351392250977,2.3886697217896704,0.01024311555730662,0.1817715248938234,3.8642114487416843,130.8545953360768,0.17949875903439894,4.975901370048604,337.09327846364886,0.4485464990469309,5.4663923182441705,50.358024691358025,241.1371742112483,13.385229385764367,0.27413199207437894,0.05055616664437455,0.44244670393941243,0.01243720802574164,8,72261354-add2-4f35-9565-cce614307225,729
1006.9166666666666,1035.0,2124.7342837073084,2.11013915455497,0.22865209518154125,0.005800449563104538,0.011954338681078988,4.373456535379819,45.0,45.0,36.0,34.0,42.24837246056032,31.56748568302633,0.0,0.7471882073681111,0.0,1034.5,1035.0,124.66904755831229,0.12051140411629994,0.9145585999311179,1.0934236472931502,45.0,42.24837246056032,31.56748568302633,0.7471882073681111,10003146.0,10003146.0,1.559905676971495,50.0,73.0,117.0,139.0,96.94685990338164,98.0,24.0,89.0,13.480118555858947,10.13070803875136,98.31009796719175,16.31507637717131,-0.2592787390639709,2.4206390258339807,266.18171719293326,0.3775593362738921,5.890320950214809,8.291809831572515,-0.9355337698624013,1.8969062736522748,0.19130654536264846,0.8167748577916555,0.1882739449077584,0.7073477649804174,0.15585946703151882,0.9063684609552691,0.9061662875916098,0.9888001902808129,0.962446297700278,-0.4761720334512037,0.8771646227994581,0.1856204195097296,2.337503158958807,0.2670266203231364,2.3475557438253443,0.8301884489638124,0.3644174879959565,4.675006317917615,2.145318275142587,0.5220532047537308,307.5813449023861,0.33360232635833637,0.681640873137243,6.9045553145336225,36.31670281995662,223.18004338394795,9.328738852735599,0.2640621234032297,4.958942429780254,120.34490238611714,0.13052592449687325,0.22270531400966184,16.154460029832347,0.31940068683943473,2.7604143623191613,0.06883685626325653,6.904761904761905,0.3287981859410431,1.09297052154195,10.380952380952381,18034.714285714286,118483.14285714286,3557.393849206349,0.2056878306878307,3.0,0.14285714285714285,0.2637851904651705,3.5229810642339845,0.02426986674463434,3.6537567082869966,0.020289855072463767,15605.632653061224,7.1785880288370345,0.015956039294802528,1.0252747755037908,0.016127815872777503,0.07695662676843085,3.926615576374786,238.61739130434782,0.23054820415879018,3.629614693458424,390.7739130434783,0.5348120142827137,6.156521739130435,55.734299516908216,328.67826086956524,15.669974503488996,0.2769927536231884,0.031736934825817964,0.2573895473737894,0.007350549297818968,9,5f873d0a-1492-418d-931f-74d74b0c720a,1035
