ObjectID,ObjectType,Classification,Centroid_X,Centroid_Y,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_Mean,firstorder_MeanAbsoluteDeviation,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Skewness,firstorder_StandardDeviation,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependencePercentage,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,shape2D_Elongation,shape2D_Flatness,shape2D_MajorAxisLength,shape2D_MeshSurfaceArea,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_SphericalDisproportion,shape2D_Sphericity,shape_Compactness1,shape_Compactness2,shape_Elongation,shape_LeastAxisLength,shape_MajorAxisLength,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_Maximum2DDiameterSlice,shape_Maximum3DDiameter,shape_MeshVolume,shape_MinorAxisLength,shape_SphericalDisproportion,shape_Sphericity,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_VoxelVolume
"d87be680-3434-4460-9855-120b0f2a0107","Detection","nuclei_histiocyte",104.035538,3.857843,62.000000,86.000000,806792.000000,1.180194,15.000000,3.870304,113.000000,74.851064,8.567074,74.000000,51.000000,62.000000,6.050359,75.643434,0.722670,10.920042,806792.000000,0.470047,119.247322,2.291837,1.769628,0.441395,0.897747,0.259184,0.551946,0.255102,0.833219,0.194107,0.873129,0.872857,0.974270,0.936429,-0.216288,0.000000,0.251531,1.460204,0.311708,1.977541,0.446939,2.920408,1.706892,0.289233,3.827588,21.794326,0.154570,1.000000,4.864041,66.276596,0.320809,2.602837,43.198582,92.900709,30.985816,0.638692,0.051342,0.220609,0.022597,35.296296,0.435757,0.381344,3.283951,19.654321,45.234568,13.561043,0.525034,3.873939,15.000000,0.185185,0.574468,7.533608,0.418801,1.853472,0.143294,2.000000,0.333333,0.666667,4.666667,1251.833333,3076.500000,798.814815,0.453704,1.000000,0.166667,0.219827,1.761633,0.031135,2.584963,0.042553,699.583333,4.789482,0.067522,0.829236,0.026087,0.214025,0.493526,0.493526,19.597834,136.000000,9.672042,50.142136,0.368692,136.000000,1.471150,0.679740,0.216102,16.592878,0.493526,9.672042,19.597834,19.000000,9.000000,21.023796,21.023796,136.000000,9.672042,1.471150,0.679740,50.142136,0.368692,136.000000
"e5da579c-3ac2-4b01-91f2-45ca3bdc3a64","Detection","nuclei_histiocyte",122.339958,12.685843,65.000000,92.000000,2861118.000000,1.236897,12.000000,4.945424,121.000000,76.228216,8.308173,74.000000,54.000000,67.000000,5.429488,77.044983,1.240071,11.188770,2861118.000000,0.455786,125.188581,2.493608,2.564685,0.549685,1.060675,0.216787,0.660597,0.216787,0.754257,0.169790,0.891606,0.891606,0.978321,0.945803,-0.314763,0.000000,0.216787,1.510839,0.317025,1.984872,0.435242,3.021679,1.768085,0.319366,3.693011,89.319502,0.185310,1.000000,3.818753,219.688797,0.352490,2.709544,50.692946,118.734440,34.284232,0.630244,0.034168,0.125680,0.018077,84.287671,0.384875,0.487146,3.561644,30.894977,72.264840,21.283105,0.527017,4.450542,29.100457,0.132879,0.454357,11.518901,0.309560,1.651372,0.108478,3.800000,0.380000,0.490000,4.100000,7891.800000,17639.200000,5514.172222,0.447222,1.200000,0.120000,0.158376,0.459166,0.111166,3.321928,0.020747,5568.560000,15.470901,0.022841,0.703301,0.025775,0.070088,0.621949,0.621949,31.597311,478.000000,19.651907,87.941125,0.183977,478.000000,1.287497,0.776701,0.327013,37.995495,0.621949,19.651907,31.597311,24.000000,27.000000,36.124784,36.124784,478.000000,19.651907,1.287497,0.776701,87.941125,0.183977,478.000000
"fd0f2637-6907-44cf-ae63-b6399ed678bd","Detection","nuclei_histiocyte",147.905930,6.971591,49.000000,105.000000,1728762.000000,1.953192,26.000000,3.586511,158.000000,76.285714,17.435897,74.000000,31.000000,127.000000,11.728507,79.576765,0.628454,22.648429,1728762.000000,0.303117,512.951334,6.777218,28.859942,2.635411,2.970903,0.430444,0.746898,0.361895,1.068588,0.299475,0.829721,0.825907,0.988702,0.949489,-0.331536,0.000000,0.309056,2.478327,0.173997,3.142223,0.322581,4.956653,2.660620,0.850337,4.696075,34.802198,0.127481,1.000000,5.091521,82.750916,0.933543,7.545788,39.483516,236.578755,11.449394,0.254168,0.079802,1.048504,0.011700,49.052632,0.258172,1.149280,9.805263,13.842105,84.336842,3.907032,0.203778,4.418081,45.684211,0.240443,0.695971,5.584044,0.492622,6.151384,0.070583,5.600000,0.280000,1.210000,14.900000,965.350000,5356.600000,230.879083,0.128222,4.700000,0.235000,0.480551,8.504612,0.033668,3.746439,0.073260,779.027500,1.438485,0.047732,4.405788,0.018478,0.697680,0.843984,0.843984,21.352101,264.000000,18.020826,69.455844,0.263090,264.000000,1.454132,0.687696,0.257315,23.525228,0.843984,18.020826,21.352101,22.000000,18.000000,28.425341,28.425341,264.000000,18.020826,1.454132,0.687696,69.455844,0.263090,264.000000
"3fe9eb1b-7f8f-4415-a1e4-a7cbd6ae4448","Detection","nuclei_lymphocyte",223.205124,2.179487,45.000000,88.000000,325345.000000,1.755159,19.000000,7.893789,152.000000,62.581081,15.618700,55.000000,42.000000,110.000000,9.733611,66.306516,2.095743,21.912607,325345.000000,0.352082,480.162345,4.025424,43.580205,6.370537,2.657767,0.555085,0.654460,0.444915,1.180466,0.357135,0.793785,0.788559,0.985605,0.938307,-0.262736,0.000000,0.368526,1.870763,0.188757,2.860907,0.300847,3.741525,2.433642,0.803213,3.949554,11.378378,0.153762,1.000000,3.973703,26.054054,0.986304,4.932432,27.378378,80.959459,16.067481,0.461385,0.095602,1.193428,0.023545,18.354839,0.296046,1.417534,6.887097,10.354839,37.225806,5.326676,0.364615,3.821054,19.032258,0.306972,0.837838,4.656608,0.550178,5.068641,0.133882,1.285714,0.183673,2.530612,14.285714,267.428571,887.571429,127.103214,0.228929,1.285714,0.183673,0.333637,8.428739,0.015919,2.807355,0.094595,155.673469,0.692239,0.125764,6.365043,0.024673,2.676632,0.280420,0.280420,18.679717,71.500000,5.238168,41.071068,0.574421,71.500000,1.877397,0.532652,0.153259,8.345579,0.280420,5.238168,18.679717,17.000000,5.000000,17.720045,17.720045,71.500000,5.238168,1.877397,0.532652,41.071068,0.574421,71.500000
"70644047-15c0-406d-bf43-add467de091e","Detection","nuclei_histiocyte",258.470703,6.597306,64.000000,97.000000,1579319.000000,1.411335,14.000000,5.870295,133.000000,77.482213,10.823072,74.000000,50.000000,83.000000,6.018475,79.008655,1.678412,15.455555,1579319.000000,0.431517,238.874190,2.564270,10.520503,2.375556,1.493264,0.321351,0.645819,0.290850,0.934447,0.236757,0.859659,0.857625,0.981635,0.942847,-0.263024,0.000000,0.264161,1.507081,0.301238,2.255371,0.474946,3.014161,1.926594,0.453654,3.920893,36.675889,0.144964,1.000000,5.605930,109.173913,0.551079,3.063241,44.754941,89.822134,34.318456,0.638999,0.071762,0.502394,0.021556,49.472973,0.334277,0.783601,4.837838,21.797297,45.932432,16.693037,0.441254,4.161153,33.391892,0.225621,0.584980,10.108291,0.477692,3.263071,0.117153,5.000000,0.294118,0.885813,8.529412,1357.352941,2340.411765,1119.337418,0.236928,3.941176,0.231834,0.470885,4.549891,0.061836,3.286896,0.067194,1135.868512,5.358630,0.042230,1.761124,0.024141,0.317406,0.701598,0.701598,21.817953,247.500000,15.307436,64.384776,0.260141,247.500000,1.332850,0.750272,0.270287,25.956923,0.701598,15.307436,21.817953,21.000000,15.000000,25.806976,25.806976,247.500000,15.307436,1.332850,0.750272,64.384776,0.260141,247.500000
"3e8db9e7-d584-4322-b528-32a84458a252","Detection","nuclei_histiocyte",307.830566,4.545958,73.000000,115.000000,1349930.000000,1.634561,22.000000,5.399016,158.000000,90.738854,14.295996,86.000000,67.000000,91.000000,9.531278,92.726912,1.530266,19.098186,1349930.000000,0.412471,364.740720,4.504537,18.854613,2.841865,1.856259,0.453721,0.607165,0.392015,1.095699,0.300045,0.814277,0.810163,0.983040,0.936133,-0.212008,0.000000,0.338022,2.038113,0.260551,2.696184,0.471869,4.076225,2.246524,0.577495,4.209879,19.140127,0.121912,1.000000,5.740192,64.757962,0.709887,5.235669,35.815287,137.503185,13.082077,0.353903,0.099514,1.099181,0.021032,34.203252,0.278075,1.123273,7.032520,11.414634,48.113821,3.918790,0.323528,4.031987,35.097561,0.285346,0.783439,4.897614,0.544766,4.956121,0.142733,4.058824,0.238754,1.474048,11.941176,535.941176,2113.647059,158.608072,0.208039,4.058824,0.238754,0.438170,6.997381,0.036351,3.616875,0.108280,450.650519,1.665734,0.061523,3.445317,0.023928,0.655971,0.622535,0.622535,18.572846,150.500000,11.562238,52.384776,0.348072,150.500000,1.450988,0.689186,0.223951,17.820098,0.622535,11.562238,18.572846,19.000000,11.000000,21.954498,21.954498,150.500000,11.562238,1.450988,0.689186,52.384776,0.348072,150.500000
"d5a9d12e-7ba2-4923-883c-199f31628184","Detection","nuclei_histiocyte",539.092651,6.917578,51.000000,94.000000,1166512.000000,1.519300,17.000000,4.696059,131.000000,69.283843,12.813600,65.000000,42.000000,89.000000,8.091224,71.371835,1.278917,17.137327,1166512.000000,0.451193,293.687992,5.385542,11.540377,1.993790,1.669032,0.236145,0.752102,0.221687,0.795524,0.187000,0.891566,0.890602,0.991033,0.963396,-0.396744,0.000000,0.209036,2.242169,0.361939,2.276407,0.575904,4.484337,2.018746,0.476294,3.766178,45.899563,0.200435,1.000000,5.242806,103.323144,0.565054,5.820961,50.056769,244.703057,12.881172,0.268180,0.052236,0.551863,0.011807,30.418803,0.259990,1.125575,7.965812,30.273504,143.880342,7.653670,0.278136,4.524993,23.068376,0.197166,0.510917,14.949960,0.444503,4.643275,0.110375,2.200000,0.220000,1.890000,11.500000,2303.500000,10304.900000,561.442722,0.278833,1.600000,0.160000,0.319364,6.081077,0.024024,3.121928,0.043668,1779.090000,1.338792,0.062794,2.186831,0.012447,0.607703,0.688760,0.688760,20.701345,228.500000,14.258262,58.870058,0.257637,228.500000,1.206960,0.828528,0.285410,28.942857,0.688760,14.258262,20.701345,21.000000,14.000000,25.238859,25.238859,228.500000,14.258262,1.206960,0.828528,58.870058,0.257637,228.500000
"ba8d244f-c0b8-4ef5-8d27-4661e1031192","Detection","nuclei_histiocyte",587.696289,7.460078,68.000000,97.000000,2030242.000000,1.265549,14.000000,4.817405,132.000000,80.875000,8.930921,79.000000,61.000000,71.000000,6.022470,81.721647,1.119343,11.732945,2030242.000000,0.480847,137.662007,3.118812,2.990529,0.127450,0.964245,0.298830,0.526822,0.288029,0.897559,0.215869,0.857786,0.857066,0.982612,0.942754,-0.190165,0.000000,0.278578,1.718272,0.304259,2.158492,0.477948,3.436544,1.837262,0.315769,3.856338,45.210526,0.148719,1.000000,4.197325,146.177632,0.351281,3.506579,43.177632,135.263158,20.730994,0.468613,0.050344,0.287629,0.017299,68.442623,0.374003,0.554391,4.338798,20.535519,69.191257,8.833789,0.433212,4.062877,35.120219,0.191914,0.601974,9.497148,0.418576,2.533895,0.132907,5.000000,0.416667,0.916667,7.166667,3497.833333,12416.833333,1279.854167,0.340856,2.000000,0.166667,0.326970,3.007708,0.044300,3.022055,0.039474,2856.055556,4.159046,0.032228,1.907499,0.015526,0.210878,0.577806,0.577806,26.378906,298.500000,15.241901,71.698485,0.240196,298.500000,1.370458,0.729683,0.277399,27.340793,0.577806,15.241901,26.378906,25.000000,17.000000,30.232433,30.232433,298.500000,15.241901,1.370458,0.729683,71.698485,0.240196,298.500000
"601e7923-ee38-4d52-a289-0dcd39b0853f","Detection","nuclei_tumor",621.016113,5.310932,74.000000,104.000000,1429184.000000,1.123425,14.000000,2.390466,115.000000,86.737968,9.058938,85.000000,67.000000,48.000000,6.859328,87.422510,0.476876,10.918796,1429184.000000,0.561269,119.220109,4.280728,2.651962,0.199689,0.823140,0.201821,0.606188,0.198786,0.729268,0.162305,0.901113,0.900910,0.979958,0.950455,-0.292794,0.000000,0.196131,2.031108,0.439434,1.838645,0.644917,4.062215,1.625935,0.256240,3.621201,31.780749,0.169951,1.000000,4.492493,104.957219,0.275215,4.491979,48.818182,215.251337,13.442810,0.311200,0.051043,0.191394,0.028071,38.782178,0.383982,0.482698,4.683168,24.475248,106.099010,6.577558,0.376238,4.177530,17.851485,0.176747,0.540107,10.763259,0.403857,2.060579,0.168861,3.750000,0.468750,0.734375,3.375000,2410.125000,10037.500000,613.420139,0.684028,1.750000,0.218750,0.420793,0.533201,0.408301,2.405639,0.042781,1863.734375,2.710867,0.069259,0.534763,0.017730,0.156845,0.380103,0.380103,25.309041,186.000000,9.620042,60.627417,0.325954,186.000000,1.572589,0.635894,0.222297,17.557839,0.380103,9.620042,25.309041,23.000000,12.000000,25.942244,25.942244,186.000000,9.620042,1.572589,0.635894,60.627417,0.325954,186.000000
"a76a70dd-69d7-4157-a3ad-1524354fd55e","Detection","nuclei_tumor",643.096802,3.535842,67.000000,109.000000,788830.000000,1.673469,29.000000,2.227071,130.000000,88.577320,14.361994,91.000000,51.000000,79.000000,11.653406,90.179089,-0.010213,16.921185,788830.000000,0.331279,286.326496,4.565749,9.349213,0.352505,2.181092,0.311927,0.749760,0.305810,0.909292,0.218407,0.848114,0.847706,0.981759,0.939042,-0.349360,0.000000,0.300459,2.024465,0.184099,2.718467,0.281346,4.048930,2.392852,0.623255,4.192892,17.639175,0.181847,1.000000,2.931236,32.134021,0.646828,4.855670,35.432990,159.783505,15.963345,0.414805,0.045025,0.283590,0.015475,21.895522,0.326799,0.683448,5.238806,11.611940,50.925373,5.418532,0.381323,3.952314,13.537313,0.202049,0.690722,3.227890,0.328775,1.909094,0.124197,1.400000,0.280000,1.040000,7.800000,564.600000,2320.600000,236.738889,0.306944,1.000000,0.200000,0.054934,0.841591,0.003935,2.321928,0.051546,188.240000,1.425006,0.121121,1.567215,0.028612,0.651937,0.545025,0.545025,15.524892,93.000000,8.461459,41.313708,0.444233,93.000000,1.460480,0.684707,0.197591,13.871893,0.545025,8.461459,15.524892,15.000000,8.000000,17.000000,17.000000,93.000000,8.461459,1.460480,0.684707,41.313708,0.444233,93.000000
