ObjectID,ObjectType,Classification,Centroid_X,Centroid_Y,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_Mean,firstorder_MeanAbsoluteDeviation,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Skewness,firstorder_StandardDeviation,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependencePercentage,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,shape2D_Elongation,shape2D_Flatness,shape2D_MajorAxisLength,shape2D_MeshSurfaceArea,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_SphericalDisproportion,shape2D_Sphericity,shape_Compactness1,shape_Compactness2,shape_Elongation,shape_LeastAxisLength,shape_MajorAxisLength,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_Maximum2DDiameterSlice,shape_Maximum3DDiameter,shape_MeshVolume,shape_MinorAxisLength,shape_SphericalDisproportion,shape_Sphericity,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_VoxelVolume
"52f162c1-2d7f-4d25-a58a-4fd30209e8c6","Detection","nuclei_lymphocyte",39.046967,5.506849,86.000000,138.000000,3312940.000000,1.691266,32.000000,2.113846,158.000000,110.562738,16.542555,107.000000,81.000000,77.000000,13.413223,112.235155,0.385889,19.303137,3312940.000000,0.328803,372.611083,4.007361,10.636633,1.151033,2.241216,0.225026,0.817515,0.220820,0.774929,0.176265,0.890291,0.890011,0.986837,0.955976,-0.466900,0.000000,0.217140,1.871714,0.234146,2.485632,0.322818,3.743428,2.251192,0.616561,3.925115,45.889734,0.174486,1.000000,3.755960,86.475285,0.691639,4.437262,47.980989,163.091255,27.075861,0.477477,0.042197,0.373105,0.011916,40.104478,0.299287,0.824070,6.634328,25.402985,77.522388,16.099813,0.316439,4.126613,19.820896,0.147917,0.509506,9.994431,0.305343,3.218410,0.046519,2.714286,0.387755,1.265306,11.142857,3244.714286,12050.428571,1661.078373,0.230159,1.857143,0.265306,0.437568,7.000407,0.027368,2.128085,0.026616,1833.102041,3.570112,0.059892,1.167011,0.024574,0.322545,0.546030,0.546030,25.631633,255.500000,13.995641,69.213203,0.270893,255.500000,1.492029,0.670228,0.250341,22.267288,0.546030,13.995641,25.631633,26.000000,13.000000,29.068884,29.068884,255.500000,13.995641,1.492029,0.670228,69.213203,0.270893,255.500000
"a3539ffc-9db7-4216-b4ea-31a067603fe1","Detection","nuclei_endothelium",90.217659,16.505224,101.000000,128.000000,8924904.000000,0.942445,17.000000,2.461279,143.000000,114.408284,8.842110,114.000000,96.000000,47.000000,6.754464,114.902222,0.388592,10.642615,8924904.000000,0.636388,113.265257,4.386729,1.667981,0.147870,0.560594,0.167648,0.539581,0.167648,0.652297,0.139542,0.916176,0.916176,0.983235,0.958088,-0.245429,0.000000,0.167648,2.070868,0.545663,1.513414,0.729093,4.141735,1.345766,0.182061,2.858884,188.443787,0.278763,1.000000,4.224730,430.198225,0.209254,4.671598,57.109467,239.884615,15.122124,0.267834,0.030822,0.173687,0.009260,96.563786,0.397382,0.474555,5.880658,69.629630,293.045267,17.634888,0.282807,4.430196,35.724280,0.147013,0.359467,38.673915,0.361409,2.647047,0.090093,4.636364,0.421488,0.909091,4.909091,25556.000000,103781.818182,6384.090909,0.527778,1.000000,0.090909,0.132974,0.220750,0.123220,3.459432,0.016272,21779.338843,8.489776,0.019612,0.553921,0.012421,0.044290,0.564166,0.564166,39.564011,670.000000,22.320665,106.284271,0.158633,670.000000,1.341694,0.745327,0.344982,42.285842,0.564166,22.320665,39.564011,23.000000,36.000000,42.720019,42.720019,670.000000,22.320665,1.341694,0.745327,106.284271,0.158633,670.000000
"23de984e-4da5-4278-9d90-26179b9dcb2e","Detection","nuclei_histiocyte",155.733337,4.441414,93.000000,125.000000,1973543.000000,1.276255,14.000000,4.211791,152.000000,107.366864,9.370260,105.000000,89.000000,63.000000,6.465067,108.063728,1.094874,12.252582,1973543.000000,0.489724,150.125766,3.452261,3.292058,-0.058513,1.033358,0.206030,0.667529,0.206030,0.733826,0.163582,0.896985,0.896985,0.987881,0.958794,-0.333951,0.000000,0.206030,1.801508,0.365912,1.987161,0.557789,3.603015,1.781131,0.309847,3.746520,28.550296,0.168937,1.000000,4.865236,82.763314,0.350898,3.781065,48.550296,161.071006,21.646491,0.426570,0.063617,0.389120,0.022809,31.696629,0.356142,0.582250,4.764045,22.089888,76.022472,9.493914,0.396848,4.028288,15.943820,0.179144,0.526627,7.666961,0.394261,2.511994,0.142151,3.545455,0.322314,0.958678,6.545455,1214.090909,4457.909091,411.876894,0.374369,3.000000,0.272727,0.498960,3.762872,0.164709,3.095795,0.065089,978.049587,1.931544,0.067616,1.507271,0.013171,0.424734,0.517110,0.517110,20.751093,165.000000,10.730604,53.313708,0.323113,165.000000,1.370831,0.729484,0.239139,20.319059,0.517110,10.730604,20.751093,19.000000,10.000000,21.470911,21.470911,165.000000,10.730604,1.370831,0.729484,53.313708,0.323113,165.000000
"32ac10b9-d8a1-4094-bb35-ac68b67d459f","Detection","nuclei_histiocyte",309.402222,7.405187,133.000000,159.000000,8237305.000000,0.803766,11.000000,4.148892,180.000000,143.335840,7.618809,141.000000,127.000000,53.000000,5.151788,143.683244,1.163525,9.985578,8237305.000000,0.655831,99.711773,1.500000,1.356512,0.682191,0.523926,0.101085,0.676532,0.101085,0.472427,0.090867,0.949457,0.949457,0.989891,0.974729,-0.383906,0.000000,0.101085,1.180801,0.621744,1.132591,0.776119,2.361601,1.031506,0.156253,2.250335,158.298246,0.396737,1.000000,3.382831,261.676692,0.189722,1.691729,61.776942,80.423559,57.140351,0.835422,0.025128,0.081423,0.015231,52.486239,0.481525,0.309738,3.128440,106.385321,125.357798,101.723751,0.518858,3.868294,14.926606,0.136941,0.273183,52.786802,0.267293,1.230248,0.069878,1.500000,0.375000,0.687500,5.750000,26101.250000,31403.250000,24777.138889,0.368056,1.000000,0.250000,0.312538,2.812644,0.034734,2.000000,0.010025,16151.187500,6.051544,0.054401,0.372189,0.006551,0.211387,0.598655,0.598655,29.695564,392.000000,17.777387,82.627417,0.210784,392.000000,1.385966,0.721519,0.294459,30.807182,0.598655,17.777387,29.695564,29.000000,17.000000,33.615473,33.615473,392.000000,17.777387,1.385966,0.721519,82.627417,0.210784,392.000000
"4fdf6441-a28b-446c-a71b-6789b806941e","Detection","nuclei_lymphocyte",640.689819,3.546296,91.000000,134.000000,1373190.000000,1.585234,24.000000,2.759079,151.000000,108.543860,13.435211,104.000000,87.000000,64.000000,10.191037,109.752113,0.825023,16.240593,1373190.000000,0.362727,263.756848,3.292308,7.405313,1.264536,1.712222,0.330769,0.676191,0.320513,0.937104,0.228041,0.841453,0.840769,0.980724,0.936239,-0.284440,0.000000,0.311538,1.716667,0.222147,2.547848,0.335897,3.433333,2.195761,0.510748,3.974313,17.315789,0.151893,1.000000,4.198523,41.350877,0.583256,3.912281,36.508772,98.175439,23.821759,0.506457,0.077069,0.651640,0.018406,27.439024,0.334622,0.661660,5.426829,12.414634,35.487805,7.813347,0.355691,3.822817,18.682927,0.227841,0.719298,4.683522,0.435782,3.234278,0.090626,2.750000,0.343750,0.859375,9.125000,569.750000,1718.000000,312.140625,0.227431,2.500000,0.312500,0.514644,6.381007,0.045097,2.500000,0.070175,366.687500,2.078863,0.094548,1.772755,0.028256,0.552731,0.547207,0.547207,16.862788,108.000000,9.227433,44.970563,0.416394,108.000000,1.490126,0.671084,0.202049,14.504906,0.547207,9.227433,16.862788,17.000000,9.000000,19.235384,19.235384,108.000000,9.227433,1.490126,0.671084,44.970563,0.416394,108.000000
"d8c88674-7e7e-4dab-bc12-8620bad83702","Detection","nuclei_histiocyte",746.174561,7.192656,84.000000,135.000000,7044032.000000,1.570298,28.000000,2.223054,153.000000,107.216807,15.622897,104.000000,76.000000,77.000000,12.169329,108.805833,0.381405,18.527428,7044032.000000,0.357554,343.265600,3.427215,8.340247,1.390572,1.942082,0.221971,0.794856,0.221971,0.763750,0.172700,0.889014,0.889014,0.986943,0.955606,-0.428550,0.000000,0.221971,1.731239,0.250337,2.369714,0.374774,3.462477,2.147742,0.541013,3.865085,120.263866,0.202124,1.000000,3.859603,212.744538,0.590252,3.830252,49.894118,151.557983,31.156081,0.527089,0.038659,0.249941,0.012807,90.146067,0.337626,0.634348,5.385768,47.760300,125.498127,33.362776,0.356247,4.566240,38.917603,0.145759,0.448739,27.896085,0.319671,2.431536,0.063883,5.000000,0.416667,0.666667,9.666667,10352.416667,31123.916667,6127.484375,0.184606,3.000000,0.250000,0.421886,4.671955,0.040801,2.855389,0.020168,7893.909722,8.721410,0.023574,1.361909,0.021293,0.144755,0.313257,0.313257,49.607944,590.000000,15.540046,114.284271,0.193702,590.000000,1.761615,0.567661,0.272457,26.375276,0.313257,15.540046,49.607944,46.000000,16.000000,48.703183,48.703183,590.000000,15.540046,1.761615,0.567661,114.284271,0.193702,590.000000
"99ee0025-0772-49ee-b441-b7cddd4d1bd5","Detection","nuclei_endothelium",117.518425,19.615253,103.000000,129.000000,7884276.000000,0.920220,12.000000,3.546054,148.000000,115.914089,8.104463,115.000000,89.000000,59.000000,5.606424,116.391005,0.567937,10.525677,7884276.000000,0.636489,110.789870,4.569661,1.619461,0.270089,0.579107,0.159028,0.569108,0.159028,0.631980,0.133738,0.920486,0.920486,0.984097,0.960243,-0.270446,0.000000,0.159028,2.112970,0.540517,1.494618,0.723190,4.225940,1.335590,0.184534,2.934414,159.982818,0.274885,1.000000,3.916770,370.436426,0.203756,4.809278,57.292096,250.585911,14.478379,0.253866,0.030449,0.183633,0.007499,85.676471,0.419983,0.418757,6.024510,75.980392,328.725490,18.763617,0.255855,4.333336,28.872549,0.141532,0.350515,43.423299,0.334800,2.467736,0.075875,5.363636,0.487603,0.776860,6.363636,18800.727273,76587.909091,4675.345960,0.366162,1.181818,0.107438,0.140543,1.069787,0.037294,3.459432,0.018900,16001.355372,6.819971,0.024271,0.531444,0.011053,0.056491,0.474367,0.474367,39.794087,583.500000,18.876994,99.355339,0.170275,583.500000,1.346269,0.742794,0.332414,39.260919,0.474367,18.876994,39.794087,19.000000,38.000000,42.485292,42.485292,583.500000,18.876994,1.346269,0.742794,99.355339,0.170275,583.500000
"b07e6cc3-43df-4c87-8317-a400031d4245","Detection","nuclei_histiocyte",256.137177,13.558760,92.000000,140.000000,5089398.000000,1.729713,27.000000,2.713989,167.000000,113.449351,15.441606,110.000000,84.000000,83.000000,11.686772,114.974848,0.622331,18.667095,5089398.000000,0.329020,348.460422,4.274126,14.171315,1.684762,2.311597,0.251049,0.804071,0.251049,0.812936,0.188023,0.874476,0.874476,0.985232,0.949790,-0.427927,0.000000,0.251049,1.938811,0.218101,2.613814,0.347552,3.877622,2.362765,0.640662,4.071042,63.732468,0.165539,1.000000,3.591405,126.672727,0.703566,4.776623,46.672727,170.625974,24.345491,0.432648,0.038192,0.279222,0.010971,60.494949,0.305530,0.778824,6.631313,25.737374,91.494949,14.013889,0.300119,4.489513,30.212121,0.152586,0.514286,10.613917,0.312064,2.809699,0.058108,2.750000,0.343750,0.859375,9.125000,5879.875000,22536.625000,2585.557292,0.227431,1.250000,0.156250,0.261754,3.233716,0.022996,3.000000,0.020779,3563.859375,6.091851,0.033869,1.371523,0.029151,0.182691,0.945569,0.945569,22.974917,381.500000,21.724359,75.355339,0.197524,381.500000,1.184469,0.844260,0.329040,38.467979,0.945569,21.724359,22.974917,22.000000,23.000000,31.827661,31.827661,381.500000,21.724359,1.184469,0.844260,75.355339,0.197524,381.500000
"2175dfc3-3d96-4921-8b4e-e59af6ecdab4","Detection","nuclei_tumor",506.020416,17.882164,110.000000,143.000000,11448154.000000,1.231405,15.000000,3.856608,173.000000,124.725275,9.978475,122.000000,103.000000,70.000000,6.581754,125.401301,0.956190,13.003542,11448154.000000,0.467678,169.092108,2.343829,3.674735,1.059870,1.176579,0.146942,0.777953,0.146942,0.602134,0.125350,0.926529,0.926529,0.985306,0.963265,-0.461591,0.000000,0.146942,1.444444,0.384644,1.794665,0.543250,2.888889,1.647723,0.330880,3.246729,216.623626,0.297560,1.000000,3.601037,340.469780,0.367904,2.572802,59.480769,124.748626,44.361912,0.672428,0.029922,0.130655,0.013735,87.391489,0.371879,0.506908,4.157447,69.140426,124.757447,56.219622,0.447045,4.690992,24.191489,0.102943,0.322802,30.753173,0.275675,1.762854,0.062093,3.888889,0.432099,0.469136,6.444444,27247.555556,51195.000000,21359.830247,0.256173,1.666667,0.185185,0.366833,2.607042,0.060050,2.947703,0.012363,20704.543210,19.114788,0.023510,0.453958,0.018789,0.069927,0.843749,0.843749,33.185093,727.000000,27.999879,102.083261,0.140417,727.000000,1.140683,0.876668,0.397674,56.189813,0.843749,27.999879,33.185093,31.000000,30.000000,43.139309,43.139309,727.000000,27.999879,1.140683,0.876668,102.083261,0.140417,727.000000
"e7f7728e-bbac-421f-8c59-139901a7c4f6","Detection","nuclei_lymphocyte",60.945747,15.743923,68.000000,125.000000,3292641.000000,1.869002,30.000000,3.381164,161.000000,89.981723,18.144101,82.000000,61.000000,100.000000,12.636129,92.719868,1.078915,22.366568,3292641.000000,0.311864,500.263374,4.558368,25.732856,3.681147,2.783568,0.364979,0.768160,0.342475,0.987030,0.247690,0.832513,0.831013,0.986141,0.943457,-0.357525,0.000000,0.322785,1.988397,0.196432,2.884360,0.337553,3.976793,2.503581,0.787137,4.111300,54.154047,0.141394,1.000000,4.988404,119.443864,0.924882,5.331593,40.582245,136.402089,21.906223,0.424043,0.059555,0.608645,0.012925,64.912698,0.257590,1.091018,7.992063,17.023810,61.738095,9.027659,0.280432,4.285263,58.119048,0.230631,0.657963,7.784140,0.473754,5.158022,0.071727,4.733333,0.315556,1.048889,13.533333,2841.533333,9915.200000,1302.674481,0.147463,2.600000,0.173333,0.382421,5.815724,0.026973,3.373557,0.039164,2189.582222,4.066064,0.033402,2.825168,0.026227,0.344019,0.802349,0.802349,24.811704,384.000000,19.907639,75.597980,0.196870,384.000000,1.184348,0.844347,0.329603,38.599729,0.802349,19.907639,24.811704,21.000000,25.000000,32.649655,32.649655,384.000000,19.907639,1.184348,0.844347,75.597980,0.196870,384.000000
"4dba11b9-1f1c-4499-8d41-e4761c455c96","Detection","nuclei_lymphocyte",143.672272,14.861379,66.000000,123.000000,1788439.000000,1.892070,33.000000,2.976656,153.000000,90.207729,18.314500,85.000000,60.000000,93.000000,13.448581,92.950535,0.865379,22.413556,1788439.000000,0.295666,502.367476,4.520107,24.562390,3.414904,2.955293,0.343164,0.791925,0.335121,0.947402,0.230858,0.833780,0.833244,0.986865,0.944338,-0.382569,0.000000,0.328083,1.966488,0.182529,2.900020,0.292225,3.932976,2.539085,0.824614,4.072045,30.884058,0.149198,1.000000,4.562253,61.202899,0.939298,5.294686,38.449275,124.714976,23.402124,0.442181,0.059642,0.663795,0.012896,39.197183,0.276037,0.985320,7.774648,14.492958,51.464789,8.641678,0.267461,4.035332,31.929577,0.224856,0.685990,5.992859,0.450440,4.822318,0.059251,2.111111,0.234568,1.555556,12.666667,1316.555556,4800.444444,668.991142,0.198704,1.666667,0.185185,0.341444,7.409072,0.016739,2.947703,0.043478,787.555556,2.090143,0.069159,2.632705,0.025128,0.681330,0.710610,0.710610,19.350677,208.000000,13.750794,56.627417,0.272247,208.000000,1.226818,0.815117,0.275390,26.946278,0.710610,13.750794,19.350677,18.000000,15.000000,23.430749,23.430749,208.000000,13.750794,1.226818,0.815117,56.627417,0.272247,208.000000
"c5610c7c-b48b-4de9-a8e2-bd3dc897a3ac","Detection","nuclei_lymphocyte",624.982788,17.299526,78.000000,136.000000,3274345.000000,1.899560,36.000000,2.260149,160.000000,105.282686,18.571140,102.000000,68.000000,92.000000,14.483986,107.564509,0.393565,22.038144,3274345.000000,0.305772,485.679806,7.514451,19.490858,1.756971,2.707827,0.339114,0.777407,0.333333,0.939290,0.228003,0.834297,0.833911,0.987003,0.944582,-0.375072,0.000000,0.328276,2.631021,0.190925,2.936399,0.351638,5.262042,2.584384,0.761735,3.979025,44.448763,0.157063,1.000000,4.059334,86.533569,0.875201,8.413428,39.007067,240.696113,9.259458,0.202729,0.057532,0.829605,0.007152,49.065934,0.269593,1.025510,11.357143,19.428571,132.989011,4.144756,0.156285,4.002226,40.340659,0.221652,0.643110,9.757155,0.424950,6.549083,0.036633,3.666667,0.305556,1.576389,16.916667,1987.083333,13598.250000,379.071620,0.150926,2.333333,0.194444,0.385843,8.089656,0.019659,3.084963,0.042403,1430.909722,2.250404,0.044913,2.625060,0.025807,0.352313,0.808961,0.808961,21.234440,281.000000,17.177834,64.284271,0.228770,281.000000,1.170289,0.854490,0.307591,33.616372,0.808961,17.177834,21.234440,21.000000,17.000000,27.018512,27.018512,281.000000,17.177834,1.170289,0.854490,64.284271,0.228770,281.000000
