ObjectID,ObjectType,Classification,Centroid_X,Centroid_Y,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_Mean,firstorder_MeanAbsoluteDeviation,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Skewness,firstorder_StandardDeviation,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependencePercentage,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,shape2D_Elongation,shape2D_Flatness,shape2D_MajorAxisLength,shape2D_MeshSurfaceArea,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_SphericalDisproportion,shape2D_Sphericity,shape_Compactness1,shape_Compactness2,shape_Elongation,shape_LeastAxisLength,shape_MajorAxisLength,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_Maximum2DDiameterSlice,shape_Maximum3DDiameter,shape_MeshVolume,shape_MinorAxisLength,shape_SphericalDisproportion,shape_Sphericity,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_VoxelVolume
"569e72a7-c60e-4270-8ca0-24cf9ffc3f8b","Detection","nuclei_tumor",878.031250,2.937500,56.000000,111.000000,554701.000000,1.606267,29.000000,2.396092,118.000000,88.910448,16.039207,92.000000,41.000000,77.000000,12.472066,90.989666,-0.583795,19.340416,554701.000000,0.351749,374.051682,10.467890,9.023522,-1.083188,2.054478,0.197248,0.824803,0.197248,0.716389,0.158341,0.901376,0.901376,0.988397,0.960550,-0.484237,0.000000,0.197248,3.162844,0.248958,2.373085,0.348624,6.325688,2.175837,0.562931,4.176248,10.611940,0.158387,1.000000,3.457340,23.567164,0.604589,10.522388,42.194030,465.686567,4.798818,0.133188,0.049166,0.356313,0.019501,12.450000,0.311250,0.774375,9.625000,14.250000,157.250000,1.642361,0.174479,3.934830,7.000000,0.175000,0.597015,3.027500,0.276975,2.001527,0.085741,1.000000,0.250000,1.250000,7.500000,394.750000,4433.250000,42.355903,0.355903,1.000000,0.250000,0.252198,0.265187,0.250430,2.000000,0.059701,114.187500,0.395765,0.238440,1.174820,0.019772,1.385088,0.606514,0.606514,12.415376,64.000000,7.530099,33.968072,0.530751,64.000000,1.434670,0.697025,0.182389,11.819515,0.606514,7.530099,12.415376,13.000000,7.000000,14.764823,14.764823,64.000000,7.530099,1.434670,0.697025,33.968072,0.530751,64.000000
"62b44bf7-ca2b-44ed-af37-79ad2fea4db5","Detection","nuclei_tumor",989.492493,3.000000,105.000000,126.000000,767546.000000,0.646284,11.000000,2.846741,133.000000,113.796610,6.253950,112.000000,96.000000,37.000000,5.118343,114.058118,0.452499,7.719181,767546.000000,0.761563,59.585751,4.335079,0.472635,0.225690,0.243963,0.141361,0.266273,0.141361,0.587793,0.121378,0.929319,0.929319,0.985864,0.964660,-0.080320,0.000000,0.141361,2.075916,0.692264,1.021281,0.827225,4.151832,0.879920,0.096331,2.792099,11.135593,0.188739,1.000000,5.229532,44.932203,0.125251,4.542373,48.254237,197.627119,11.946798,0.246234,0.056985,0.274197,0.024261,14.483871,0.467222,0.335068,5.580645,22.258065,92.387097,5.514337,0.249104,3.053045,6.483871,0.209157,0.525424,7.768991,0.406089,2.940664,0.107969,1.500000,0.375000,0.687500,5.750000,656.750000,2657.500000,163.506944,0.368056,1.000000,0.250000,0.293499,0.641009,0.254847,2.000000,0.067797,439.187500,0.586684,0.248924,0.549038,0.006749,0.504730,0.708746,0.708746,10.638356,55.500000,7.539889,30.254965,0.545135,55.500000,1.312473,0.761920,0.188158,12.579065,0.708746,7.539889,10.638356,11.000000,7.000000,13.038405,13.038405,55.500000,7.539889,1.312473,0.761920,30.254965,0.545135,55.500000
"3bc554dd-1ab8-48f3-a588-7d49dd46aba9","Detection","nuclei_tumor",495.201599,15.153461,55.000000,88.000000,2648519.000000,1.283373,16.000000,4.665968,127.000000,71.234592,10.445257,69.000000,38.000000,89.000000,7.040167,72.563388,0.996074,13.823103,2648519.000000,0.488232,191.078167,5.656250,3.714853,0.866652,1.088512,0.247881,0.629029,0.223517,0.809364,0.197922,0.892037,0.890678,0.990696,0.963308,-0.296972,0.000000,0.204699,2.333686,0.370414,2.062247,0.561970,4.667373,1.780341,0.334098,3.642783,108.669980,0.216044,1.000000,5.213024,245.580517,0.376698,6.001988,52.996024,279.767396,11.636884,0.217124,0.049756,0.453128,0.010761,77.643478,0.337580,0.674877,7.778261,43.808696,215.834783,10.017498,0.209164,4.551631,43.669565,0.189868,0.457256,24.677580,0.432031,4.201471,0.082593,5.727273,0.260331,1.407025,10.136364,5140.500000,24150.590909,1187.564003,0.270758,3.909091,0.177686,0.355378,4.348936,0.091843,4.027169,0.043738,4617.754132,2.963802,0.024958,2.305025,0.008352,0.248495,0.759486,0.759486,29.094783,498.500000,22.097084,82.013874,0.164521,498.500000,1.073741,0.931323,0.378669,50.947246,0.759486,22.097084,29.094783,26.000000,25.000000,36.069378,36.069378,498.500000,22.097084,1.073741,0.931323,82.013874,0.164521,498.500000
"ef110976-fbf0-45a7-8700-384c8e120d50","Detection","nuclei_tumor",914.998352,13.761057,46.000000,102.000000,1429333.000000,1.669067,20.000000,4.264502,129.000000,64.250794,15.435969,58.000000,35.000000,94.000000,9.718536,67.361451,1.397621,20.233650,1429333.000000,0.401643,409.400595,4.687392,23.184492,3.733279,2.271465,0.368739,0.720674,0.334197,0.997732,0.257052,0.838659,0.836356,0.986093,0.945123,-0.298347,0.000000,0.303972,2.052245,0.270034,2.667550,0.482729,4.104491,2.281957,0.660051,4.073932,46.796825,0.148561,1.000000,5.488395,126.517460,0.774140,5.352381,41.755556,166.368254,15.926613,0.361817,0.064632,0.563343,0.014912,53.335025,0.270736,1.116081,6.954315,23.553299,125.086294,7.038463,0.332754,4.218320,52.624365,0.267129,0.625397,13.326290,0.527557,4.827207,0.115254,5.823529,0.342561,1.349481,10.000000,2160.294118,8918.588235,603.233284,0.262059,3.352941,0.197232,0.369894,3.802247,0.039681,3.007196,0.053968,1816.955017,2.783688,0.037720,2.886180,0.021418,0.403235,0.658171,0.658171,25.095346,309.000000,16.517028,68.169514,0.220613,309.000000,1.196774,0.835580,0.309741,34.087781,0.658171,16.517028,25.095346,18.000000,24.000000,30.000000,30.000000,309.000000,16.517028,1.196774,0.835580,68.169514,0.220613,309.000000
"e4642df0-1c91-4cf1-a55c-0ae3d86743b9","Detection","nuclei_tumor",890.389465,16.083237,57.000000,92.000000,2305415.000000,1.149289,15.000000,4.414767,123.000000,72.077103,10.549458,69.000000,50.000000,73.000000,6.998136,73.392668,1.140621,13.833832,2305415.000000,0.508811,191.374896,1.987477,2.826073,1.001188,0.913538,0.240451,0.583270,0.229180,0.804537,0.187928,0.887289,0.886537,0.976475,0.943269,-0.239518,0.000000,0.219317,1.348779,0.395463,1.844773,0.588604,2.697558,1.584879,0.288497,3.344999,92.392523,0.215870,1.000000,5.149314,217.771028,0.339828,2.324766,51.313084,83.871495,43.617407,0.723326,0.052894,0.288737,0.019389,81.059701,0.403282,0.445682,3.815920,39.194030,60.288557,34.395799,0.467385,4.008539,40.601990,0.202000,0.469626,21.057449,0.446877,2.341279,0.117770,8.600000,0.573333,0.506667,7.266667,5674.133333,8251.666667,5036.935185,0.248148,4.866667,0.324444,0.570289,5.110601,0.065755,2.173557,0.035047,4859.982222,19.261094,0.026328,0.701708,0.025282,0.085166,0.891866,0.891866,24.817701,430.500000,22.134070,76.141399,0.176867,430.500000,1.071664,0.933128,0.365567,47.482778,0.891866,22.134070,24.817701,23.000000,24.000000,33.241540,33.241540,430.500000,22.134070,1.071664,0.933128,76.141399,0.176867,430.500000
"df44f4bb-25aa-43d6-bee5-c6bc9fd1c6f2","Detection","nuclei_tumor",967.770813,16.337526,52.000000,113.000000,1533748.000000,1.896730,27.000000,2.715677,130.000000,77.608511,17.832177,75.000000,27.000000,103.000000,12.621090,80.787296,0.315148,22.438946,1533748.000000,0.304011,503.506311,7.373239,22.929700,1.531935,3.001152,0.251174,0.845542,0.248826,0.818288,0.189259,0.875978,0.875822,0.990358,0.958585,-0.476214,0.000000,0.246772,2.585681,0.192111,2.856302,0.312207,5.171362,2.597499,0.813081,4.523025,36.736170,0.156324,1.000000,4.503323,71.442553,0.843386,7.625532,46.174468,338.357447,10.638661,0.241018,0.049767,0.454858,0.010815,35.015625,0.273560,1.048584,8.187500,22.156250,157.921875,4.902079,0.248023,4.680171,20.984375,0.163940,0.544681,8.673584,0.358859,3.107345,0.079607,2.636364,0.239669,1.719008,10.181818,1390.454545,9220.727273,285.072348,0.280631,1.909091,0.173554,0.304669,3.856350,0.044594,3.459432,0.046809,934.049587,1.448539,0.068280,2.103362,0.019012,0.566305,0.696331,0.696331,20.894951,238.500000,14.549809,59.247235,0.248416,238.500000,1.171219,0.853812,0.295061,30.933202,0.696331,14.549809,20.894951,19.000000,17.000000,25.495098,25.495098,238.500000,14.549809,1.171219,0.853812,59.247235,0.248416,238.500000
"4d0fef9e-1467-4dec-922c-212ffd01d84d","Detection","nuclei_tumor",469.227966,31.435974,30.000000,66.000000,1531487.000000,1.306627,17.000000,4.029238,94.000000,45.800300,10.876615,43.000000,19.000000,75.000000,7.428031,47.953415,0.947003,14.207833,1531487.000000,0.490702,201.862522,5.629615,6.233665,1.407051,1.291966,0.192140,0.741070,0.190552,0.708381,0.155830,0.904989,0.904883,0.988726,0.961943,-0.387536,0.000000,0.189162,2.314013,0.387925,2.030682,0.588329,4.628027,1.832209,0.371026,3.582346,158.966967,0.238689,1.000000,4.412755,326.807808,0.396786,5.890390,55.237237,292.403904,12.502284,0.227175,0.038751,0.297779,0.009227,90.111940,0.336239,0.663664,7.466418,56.813433,269.111940,13.436153,0.227482,4.741809,40.305970,0.150395,0.402402,32.111049,0.369514,3.313736,0.079530,6.300000,0.315000,1.287500,8.850000,9752.700000,42085.450000,2361.667014,0.325694,2.800000,0.140000,0.304939,2.710769,0.092840,3.984184,0.030030,8643.810000,5.050414,0.022697,1.070435,0.012280,0.108105,0.922013,0.922013,30.636562,669.000000,28.247304,96.369079,0.144049,669.000000,1.104687,0.905233,0.398974,56.557666,0.922013,28.247304,30.636562,31.000000,30.000000,43.139309,43.139309,669.000000,28.247304,1.104687,0.905233,96.369079,0.144049,669.000000
"b2d58d54-2d70-4f33-accd-260c11113a7f","Detection","nuclei_tumor",940.366516,29.483860,49.000000,74.000000,2047458.000000,0.939245,13.000000,3.869648,99.000000,60.862454,7.806457,60.000000,40.000000,59.000000,5.419917,61.690226,0.767941,10.072029,2047458.000000,0.651421,101.445765,3.878519,1.550352,-0.187370,0.541320,0.189136,0.482143,0.185185,0.702792,0.154842,0.908066,0.907802,0.981269,0.953901,-0.197732,0.000000,0.181728,1.946914,0.537642,1.561002,0.723951,3.893827,1.358113,0.182614,3.018864,146.293680,0.271921,1.000000,5.085695,350.464684,0.205902,4.124535,56.189591,218.224907,16.775351,0.322129,0.040776,0.231456,0.012401,81.425339,0.368440,0.514977,4.923077,60.479638,240.932127,16.462544,0.366139,4.266657,46.846154,0.211974,0.410781,36.774636,0.469677,2.843752,0.153018,8.625000,0.539063,0.746094,6.687500,11571.000000,45974.687500,3000.217014,0.342014,2.125000,0.132813,0.259408,2.167997,0.047342,3.452820,0.029740,10440.359375,6.836968,0.024808,0.526659,0.013035,0.051265,0.876253,0.876253,28.030590,537.000000,24.561882,84.187384,0.156774,537.000000,1.050292,0.952117,0.392219,54.658776,0.876253,24.561882,28.030590,28.000000,25.000000,37.536649,37.536649,537.000000,24.561882,1.050292,0.952117,84.187384,0.156774,537.000000
"743cc938-6419-4c39-a4b8-91c9532d9220","Detection","nuclei_tumor",190.786209,32.774681,56.000000,116.000000,7318616.000000,1.930167,35.000000,2.518640,157.000000,83.604103,18.975571,80.000000,40.000000,117.000000,14.306340,86.638749,0.454325,22.729427,7318616.000000,0.296995,516.626855,8.479150,24.586613,2.177653,3.179581,0.255851,0.851051,0.247242,0.831093,0.194723,0.877814,0.877240,0.993120,0.964833,-0.474791,0.000000,0.239709,2.783562,0.202132,2.858688,0.346247,5.567124,2.581944,0.858858,4.354498,178.429744,0.183005,1.000000,4.233284,289.570256,0.932755,9.062564,50.097436,384.615385,9.964839,0.184663,0.036793,0.486352,0.005111,117.557235,0.253903,1.146994,11.896328,34.768898,249.079914,6.998644,0.153518,5.008359,69.371490,0.149830,0.474872,17.030793,0.356170,5.741109,0.033050,4.578947,0.240997,1.922438,16.684211,13656.052632,97294.315789,2513.288553,0.171170,1.736842,0.091413,0.187300,3.881986,0.011848,4.037401,0.019487,11022.742382,3.668765,0.017836,3.242598,0.013901,0.235105,0.554223,0.554223,47.827969,969.000000,26.507346,122.298673,0.126211,969.000000,1.228315,0.814123,0.404219,58.054340,0.554223,26.507346,47.827969,45.000000,30.000000,54.083269,54.083269,969.000000,26.507346,1.228315,0.814123,122.298673,0.126211,969.000000
"dd982fee-acd1-462c-991f-70025dde5b16","Detection","nuclei_epithelium",140.357071,47.991623,100.000000,135.000000,15369876.000000,1.440120,19.000000,4.208663,179.000000,118.327475,11.288248,118.000000,67.000000,112.000000,7.743090,119.240101,0.410091,14.724484,15369876.000000,0.445330,216.810429,10.734625,7.076783,0.451400,1.407253,0.288620,0.659621,0.284746,0.875962,0.207540,0.858273,0.858015,0.992215,0.959391,-0.284105,0.000000,0.281356,3.233414,0.276737,2.439968,0.468765,6.466828,2.139348,0.423968,4.126349,166.154487,0.153704,1.000000,3.681612,481.401480,0.437153,10.998150,45.673451,486.609621,4.858279,0.109234,0.042734,0.506522,0.005482,204.215753,0.349685,0.654157,11.643836,23.907534,252.003425,2.533335,0.113699,4.690471,92.506849,0.158402,0.540241,10.202325,0.341334,4.310697,0.040538,9.451613,0.304891,1.656608,13.129032,13999.322581,129263.451613,1540.744686,0.156093,3.838710,0.123829,0.321017,3.911180,0.058221,4.321627,0.028677,12783.338189,4.179195,0.009671,4.046644,0.007464,0.148083,0.560806,0.560806,49.714992,1074.500000,27.880478,126.447847,0.117681,1074.500000,1.184150,0.844488,0.426348,64.584886,0.560806,27.880478,49.714992,31.000000,48.000000,57.140179,57.140179,1074.500000,27.880478,1.184150,0.844488,126.447847,0.117681,1074.500000
