original_shape_MeshVolume,original_shape_VoxelVolume,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Sphericity,original_shape_Compactness1,original_shape_Compactness2,original_shape_SphericalDisproportion,original_shape_Maximum3DDiameter,original_shape_Maximum2DDiameterSlice,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MajorAxisLength,original_shape_MinorAxisLength,original_shape_LeastAxisLength,original_shape_Elongation,original_shape_Flatness,original_shape2D_MeshSurface,original_shape2D_PixelSurface,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_Sphericity,original_shape2D_SphericalDisproportion,original_shape2D_MaximumDiameter,original_shape2D_MajorAxisLength,original_shape2D_MinorAxisLength,original_shape2D_Elongation,original_firstorder_Energy,original_firstorder_TotalEnergy,original_firstorder_Entropy,original_firstorder_Minimum,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_Median,original_firstorder_InterquartileRange,original_firstorder_Range,original_firstorder_MeanAbsoluteDeviation,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_StandardDeviation,original_firstorder_Skewness,original_firstorder_Kurtosis,original_firstorder_Variance,original_firstorder_Uniformity,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,index,ObjectID,NumPixels_pyrad,error
198.41666666666666,212.0,448.98882667614254,2.2628584292791727,0.36641003322911553,0.011766570812246087,0.04919285990637538,2.7291829079764907,19.235384061671343,19.235384061671343,19.0,15.0,18.182072015214516,15.939376858197551,0.0,0.8766534883845853,0.0,211.5,212.0,59.213203435596384,0.2799678649437181,0.8706459032144882,1.1485725669964415,19.235384061671343,18.182072015214516,15.939376858197551,0.8766534883845853,2236526.0,2236526.0,1.2415688350437963,72.0,84.0,117.9,137.0,101.95283018867924,103.0,16.0,65.0,9.812655749377003,6.877636560302866,102.7114937258544,12.460792908742219,0.020357388262528305,2.8543313757417335,155.27135991456038,0.468316126735493,6.982917214191852,2.484872779561125,0.046894736463409525,1.0303373560965672,0.2864651773981603,0.5649079188237943,0.27858081471747703,0.8778242647342201,0.20885790706950705,0.8620236530880421,0.8614980289093299,0.983288243023885,0.9445466491458607,-0.2201282718106216,0.6485782402201672,0.27168199737187915,2.6070959264126152,0.28341313818701097,2.2067855349900087,0.5732668633923165,0.41392904073587383,5.21419185282523,1.8969839477739727,0.3292006333736819,125.85810810810811,0.4251963111760409,0.42484249452154854,7.422297297297297,12.54054054054054,89.32432432432432,2.093890765765766,0.18330048798798798,3.934996202181941,60.08108108108108,0.20297662527392257,0.3490566037735849,4.333089846603361,0.4024683484504913,3.1143056268428286,0.0837291578414677,2.6,0.26,1.21,8.5,1546.2,11887.8,228.8208333333333,0.30208333333333337,2.2,0.22,0.41078790511936836,3.515591953632808,0.21358983739589762,2.92192809488736,0.04716981132075472,1096.7600000000002,2.0935762224352823,0.04247572815533981,1.6926242209897355,0.014584645071871941,0.22640074095367882,3.950845820010303,30.849056603773583,0.14551441794232822,3.8814524741901035,99.28301886792453,0.32929868280526875,7.2075471698113205,42.41509433962264,299.37735849056605,7.101742662473794,0.1726939203354298,0.05529716669162424,0.43223747679540026,0.015837108620041694,0,f217586d-321c-46fc-832c-3f3a1abe968d,212,
388.9166666666667,407.0,848.9873687604252,2.182954451494558,0.3034966713142491,0.008870125717835289,0.02795514804688631,3.2949290536520297,28.861739379323623,28.861739379323623,28.0,19.0,28.25555026672849,19.64785118248113,0.0,0.6953625392890292,0.0,406.5,407.0,80.52691193458122,0.19809818434091322,0.8875527255531546,1.1266936275552129,28.861739379323623,28.25555026672849,19.64785118248113,0.6953625392890291,7868600.0,7868600.0,0.9881002032753243,109.0,126.0,154.0,168.0,138.63882063882065,138.0,15.0,59.0,8.461433513030565,6.268932571070562,139.0437684082589,10.604100388361742,0.18174766071047416,2.8543453235780945,112.44694504645364,0.6194845728015261,4.502649006622517,1.966807756373502,0.22669757193756018,0.6772900311389851,0.19006622516556293,0.5617343535968532,0.19006622516556293,0.7016099772422972,0.15394105521687645,0.9049668874172186,0.9049668874172186,0.9809933774834438,0.9524834437086094,-0.251170359456082,0.6203091344878573,0.19006622516556293,2.0930463576158944,0.4822242445506777,1.691178974448531,0.5768146663234978,0.6794701986754967,4.186092715231789,1.5011127492829688,0.216839064076137,165.99753086419753,0.4098704465782655,0.437213839353757,4.935802469135803,32.80493827160494,139.94074074074075,8.39684499314129,0.33429355281207135,4.299105761422886,70.23456790123457,0.17341868617588782,0.24877149877149876,16.646523395823806,0.3941760225850603,1.8806900109316136,0.1671433907967333,6.375,0.3984375,0.875,4.875,6070.8125,24653.6875,1519.329861111111,0.5173611111111112,4.125,0.2578125,0.4106095521499369,1.9921406825580807,0.23199007973308608,3.1084585933443463,0.03931203931203931,5423.74609375,6.024797758868649,0.028336465943402157,0.582603104500145,0.014698330667639266,0.0674760192832482,3.420505783017952,81.75184275184276,0.20086447850575614,4.324227734547145,252.13022113022112,0.22423316772211122,4.616707616707616,53.46191646191646,237.61916461916462,13.753480753480751,0.27873327873327874,0.044765405479691205,0.2112054706995183,0.01885153737749637,1,812f42f4-0cd1-441e-b847-7324d7e2efd3,407,
58.166666666666664,67.0,150.16525725546575,2.5816376605524196,0.48346396680502896,0.0178338472931772,0.11300361407508046,2.068406476305771,17.0,17.0,17.0,6.0,15.739579656434328,5.977018867103531,0.0,0.3797445038286096,0.0,66.5,67.0,38.97056274847711,0.5860234999770993,0.7417867600560459,1.3480963180367962,17.0,15.739579656434328,5.97701886710353,0.37974450382860947,967195.0,967195.0,0.9226914193696972,106.0,109.6,130.0,152.0,119.80597014925372,118.0,12.0,46.0,7.153040766317665,5.022633744855966,120.14885046747936,9.070600049216164,0.992095540829694,4.402855336397267,82.27578525284028,0.5994653597683225,1.5639810426540286,0.9958871575388577,0.48796696505435244,0.4939691381595202,0.24170616113744076,0.34289988703324853,0.24170616113744076,0.7978660720127568,0.1832842928056423,0.8791469194312795,0.8791469194312795,0.9758293838862558,0.9395734597156398,-0.09863486393721514,0.38073655727200706,0.24170616113744076,1.2251184834123223,0.47623593360436645,1.5094453184148242,0.34486241916179905,0.6635071090047393,2.450236966824644,1.267739157277384,0.18391882482424024,50.51851851851852,0.46776406035665297,0.32373113854595337,2.6296296296296298,9.944444444444445,13.74074074074074,9.036522633744855,0.6337448559670782,3.08772798615217,29.666666666666668,0.27469135802469136,0.40298507462686567,3.7866941015089166,0.5216503752528685,1.842205930808424,0.23266374973846518,2.2,0.44,0.4,4.4,506.2,585.2,486.6722222222223,0.37222222222222223,1.0,0.2,0.26008329862557267,2.0400832986255724,0.0373055208477949,2.321928094887361,0.07462686567164178,326.64000000000004,2.6766627846790887,0.1360389649629567,0.8784373084074576,0.01915699958660695,0.5130173640120126,3.2138588203753033,10.104477611940299,0.1508130986856761,4.979728224548897,40.16417910447761,0.23301403430608153,1.8805970149253732,38.343283582089555,47.73134328358209,36.01285240464345,0.7964344941956882,0.06604438361856627,0.2754722443150837,0.03027116637146843,2,6f057381-dcc2-4029-8967-989abb70a984,67,
66.41666666666667,75.0,164.79753195750536,2.4812677333626905,0.481265582857574,0.017712345866088688,0.11146907934619518,2.077854797058988,13.601470508735444,13.601470508735444,13.0,8.0,12.821530255655803,7.990761729298021,0.0,0.6232299553926611,0.0,74.5,75.0,36.72792206135784,0.49299224243433337,0.8330800035770587,1.200364905778826,13.601470508735444,12.821530255655803,7.990761729298022,0.6232299553926611,731859.0,731859.0,1.3426098950320893,70.0,82.4,112.60000000000001,129.0,98.04,98.0,17.5,59.0,9.560533333333332,6.494685435219766,98.78319695170835,12.094560760937124,-0.023645778041700764,2.8209321152802915,146.2784,0.4435555555555556,5.8130081300813,2.7965759677625757,0.24998804320781656,1.0562000132196445,0.23170731707317074,0.6401801408794053,0.23170731707317072,0.7809756883263408,0.17801903628792387,0.8841463414634146,0.8841463414634146,0.9863701578192252,0.9536585365853658,-0.2927694959545879,0.7155209411216784,0.23170731707317072,2.3678861788617884,0.3174284486747307,2.0916302132428166,0.6487434737735728,0.4715447154471545,4.735772357723578,1.8599228961696472,0.3219768325732038,42.83783783783784,0.38592646700754807,0.536644752860969,6.990990990990991,11.063063063063064,65.83783783783784,2.2874124124124124,0.23016766766766766,3.6958719636651587,24.405405405405407,0.21986851716581446,0.37,3.7584611638665697,0.44268433490836084,3.6284478182854807,0.10781989175252163,1.0,0.25,1.25,7.5,623.75,3701.5,124.06944444444444,0.3559027777777778,1.0,0.25,0.09070228900834039,1.0307765511079368,0.03175402424075431,1.9999999999999987,0.05333333333333334,272.1875,0.7858315826330532,0.14035337861771974,1.4770935801568719,0.015337196472663137,0.7155616402633809,3.7751315313400133,10.84,0.14453333333333335,4.331733333333333,33.266666666666666,0.3779555555555556,6.266666666666667,40.81333333333333,232.58666666666667,8.532962962962962,0.21759259259259256,0.04602101704879483,0.3599501133786848,0.01055527152561985,3,b3cb40bf-5486-41b3-aef6-57f8032d9592,75,
269.9166666666667,287.0,604.7878165493651,2.240646433650009,0.3339649519774303,0.01023882723620897,0.03724797577916025,2.9943261832684196,29.427877939124322,29.427877939124322,29.0,12.0,29.789830735271092,12.80544434454598,0.0,0.4298595872646018,0.0,286.5,287.0,73.2132034355964,0.25554346748899265,0.8195544927066506,1.2201751181881906,29.427877939124322,29.789830735271092,12.805444344545974,0.4298595872646016,2571499.0,2571499.0,1.476797795909773,64.0,73.6,112.0,128.0,93.53658536585365,95.0,22.0,64.0,12.142942126285375,9.27915415645895,94.65689002533462,14.520124908714244,-0.024037759587807826,2.230514948552077,210.83402736466385,0.403586300671369,5.328846153846154,5.985523281269147,-0.07579186106053515,1.5707063609467455,0.3153846153846154,0.6655679717019051,0.31538461538461543,0.8992916011411398,0.21591715976331366,0.8423076923076923,0.8423076923076923,0.981447963800905,0.936923076923077,-0.2839682382016639,0.7561365112296164,0.31538461538461543,2.2394230769230767,0.22160410502958577,2.5623414736995453,0.676047512661264,0.3644230769230769,4.4788461538461535,2.2469568583149306,0.47152274408284023,163.19724770642202,0.37430561400555507,0.5353716017170272,5.4036697247706424,11.0,64.77981651376147,2.7686353211009176,0.32172209480122327,3.9982563749376245,104.01834862385321,0.23857419409140646,0.3797909407665505,4.067166063462671,0.4477060685367708,2.4637383831645168,0.1516046778791871,3.5,0.2916666666666667,0.9722222222222221,5.666666666666667,2071.9166666666665,11512.666666666666,467.9791666666667,0.4380787037037037,2.0,0.16666666666666666,0.1304391802638982,0.4415772277884926,0.09817873459788445,3.0220552088741974,0.041811846689895474,1499.9097222222222,3.798731089908887,0.03409365714859478,1.7473527911551205,0.021542713082158053,0.17565120770999995,4.119138676960506,43.362369337979096,0.1510883949058505,3.3190884920297687,115.82926829268293,0.45971178477339775,5.526132404181185,38.86062717770035,221.5609756097561,10.164101819589625,0.29094076655052264,0.04271994005370893,0.22878173330243184,0.015446336012610118,4,86bf92af-7b58-40c6-b81c-8da7f5696438,287,
210.91666666666666,225.0,476.45292829128033,2.258962915644158,0.3596428164602717,0.011442105875743049,0.0465172647806717,2.7805365608087045,23.194827009486403,23.194827009486403,23.0,12.0,22.76032318758811,13.155548217021058,0.0,0.5780035770403812,0.0,224.5,225.0,62.04163056034257,0.2763547018278065,0.856110653325511,1.1680733046780336,23.194827009486403,22.760323187588114,13.155548217021058,0.5780035770403811,2293034.0,2293034.0,1.4124313721503514,68.0,80.4,120.0,136.0,99.80444444444444,101.0,24.0,68.0,12.583664197530863,9.52312522642193,100.95178166938027,15.176794502068764,0.0007271241763979552,2.279305795820943,230.33509135802467,0.4258962962962963,6.650185414091471,4.20297158640931,-0.15951967405819562,1.3116836088442598,0.30778739184177994,0.619891443920397,0.30778739184178006,0.8906028509291939,0.21305431326501462,0.8461063040791101,0.8461063040791101,0.9818948593034248,0.9384425216316441,-0.25520111988355637,0.713136347960532,0.30778739184178006,2.5296662546353526,0.24937545933342603,2.428563568103355,0.6382594183208946,0.3658838071693449,5.059332509270704,2.1207761762615758,0.40486775017151,122.05294117647058,0.35897923875432525,0.5969204152249135,6.905882352941177,11.258823529411766,74.94117647058823,2.1609477124183005,0.24360702614379084,4.000384586418351,83.17647058823529,0.24463667820069204,0.37777777777777777,4.251903114186852,0.4927723073695348,3.3163914591663106,0.15239662329440073,3.0,0.2727272727272727,1.5041322314049586,8.454545454545455,1882.6363636363637,13147.272727272728,319.04987373737373,0.3611111111111111,2.8181818181818183,0.256198347107438,0.4924489119742683,4.372843903462221,0.20887982695514126,3.095795255000931,0.04888888888888889,1464.2479338842977,2.2297482090181204,0.044649670183044755,1.5840401194130769,0.018911260043111895,0.21847840203641652,4.117755450479595,30.946666666666665,0.13754074074074074,4.3328395061728395,95.82666666666667,0.4177777777777778,6.835555555555556,40.06666666666667,270.65777777777777,7.246820987654321,0.20669753086419754,0.06394592746563646,0.4660551566305535,0.02106551575248298,5,12a049c8-1cfc-4c96-8731-929d19eaed84,225,
157.91666666666666,170.0,361.2321963211206,2.287486203616595,0.3911256683974448,0.012976971606651498,0.05983412645745055,2.556723019732481,19.72308292331602,19.72308292331602,12.0,16.0,18.272297469972557,12.020995035329758,0.0,0.6578808743172136,0.0,169.5,170.0,51.55634918610402,0.304167251835422,0.8951743443042698,1.1171008266297007,19.72308292331602,18.272297469972557,12.020995035329758,0.6578808743172136,1595705.0,1595705.0,1.2954163419135558,69.0,78.0,114.1,132.0,95.80588235294118,94.5,22.75,63.0,12.243806228373703,9.434152488972906,96.88395119936015,14.412942328837456,0.3224556502446863,2.280057778195084,207.73290657439446,0.4623529411764706,5.826158940397351,2.7638424875457,0.4840270290660542,1.06149675452831,0.19370860927152317,0.6913515272351654,0.1870860927152318,0.7121863573134963,0.15870740318407087,0.9075607064017659,0.9071192052980132,0.9887222438644331,0.96280353200883,-0.3620490423753058,0.761310181847215,0.18129139072847683,2.368377483443709,0.36191806280426286,1.9601455707175557,0.7208535989933406,0.5248344370860927,4.736754966887416,1.7503986632397799,0.3138013409499584,68.16577540106952,0.3645228631073236,0.587034230318282,7.2032085561497325,21.946524064171122,118.94117647058823,4.7745098039215685,0.2277554961378491,4.213603463394064,31.502673796791445,0.16846349623952644,0.275,8.723383568303355,0.3834257192949715,3.196098028843245,0.10699134242608271,1.4,0.28,1.36,9.2,2670.8,14805.0,557.0347222222223,0.2972222222222222,1.0,0.2,0.2205705295138889,3.4085262586805554,0.021292100694444444,2.321928094887361,0.029411764705882353,1514.8000000000002,1.394255505749366,0.0831711263397366,1.1220113278773984,0.011407293615254636,0.3990524663299483,3.531006371260199,35.03529411764706,0.20608996539792387,4.24235294117647,78.6,0.3587889273356401,6.147058823529412,50.48235294117647,281.7705882352941,10.610253267973857,0.21425653594771243,0.04019529663717339,0.3377286692454759,0.009143692559328257,6,60e3f1dc-ce72-429e-b108-763892bfa8c2,170,
25.166666666666668,32.0,74.94452528530645,2.9779281570320446,0.55415085723305,0.021884714786015416,0.1701704033226874,1.8045627593055342,13.0,13.0,13.0,3.0,12.953143085278311,3.174186385880114,0.0,0.24505144156769834,0.0,31.5,32.0,28.485281374238564,0.9042946468012243,0.6984570336687242,1.4317272957326914,13.0,12.953143085278311,3.174186385880115,0.24505144156769845,174156.0,174156.0,1.1511135511938797,52.0,56.2,92.4,107.0,72.5,70.0,20.0,55.0,11.59375,8.15625,73.77245420887121,13.642763649642253,0.5460499658202026,2.559961319206304,186.12500000000003,0.482421875,1.9883720930232556,1.4046728663060537,0.4870137220622086,0.71335857220119,0.41860465116279066,0.26039178213091246,0.39534883720930225,1.0358021489829161,0.2623039480800432,0.8062015503875969,0.8046511627906977,0.9592128801431126,0.9023255813953489,-0.04973151505657688,0.3173827018956007,0.37499999999999994,1.3837209302325582,0.29671444023796645,2.0818557257231216,0.26132002325098835,0.46511627906976744,2.7674418604651163,1.6377016260373987,0.2829908058409951,34.14666666666667,0.4552888888888889,0.34062222222222227,2.986666666666667,5.066666666666666,9.893333333333333,3.919259259259259,0.5625925925925925,2.1600384838815914,34.78666666666667,0.46382222222222225,0.5859375,2.1539555555555556,0.6587619236583523,2.420689361300076,0.27753932350718064,1.5,0.375,0.5,4.5,112.5,208.25,88.84027777777777,0.4027777777777778,1.0,0.25,0.31533772064075094,2.509036067748189,0.04469091164166922,1.9999999999999987,0.125,48.5,1.7277950310559007,0.20131212366316167,1.211630747375351,0.037657867916046625,0.6516721378744358,2.431849704144246,8.125,0.25390625,2.46484375,15.4375,0.3115234375,2.46875,21.0625,32.84375,18.15190972222222,0.6675347222222222,0.10721354166666668,0.5180208333333334,0.039233940972222214,7,762ddd97-6715-4cb8-b9a1-f003656b0515,32,
230.66666666666666,244.0,515.4351483205313,2.2345454406959453,0.35288509932781115,0.01112112847090703,0.04394403800599294,2.833783579711463,23.769728648009426,23.769728648009426,21.0,15.0,22.49754891391388,13.99777451650189,0.0,0.6221910915746379,0.0,243.5,244.0,61.94112549695422,0.25437833879652655,0.8930490696534595,1.1197592987673588,23.769728648009426,22.49754891391388,13.99777451650189,0.622191091574638,957999.0,957999.0,1.0221755612391379,43.0,50.0,79.0,112.0,61.454918032786885,58.0,15.0,69.0,9.456496909432946,6.381000000000001,62.65959950267848,12.227774099136395,1.3348411198005374,4.863219120978428,149.5184594195109,0.6347420048374093,4.1715575620767495,2.5526493849588947,0.37739052705500675,0.6275968285188714,0.20428893905191875,0.5088533858477515,0.20428893905191875,0.7304234800913608,0.1625549684329602,0.8978555304740405,0.8978555304740405,0.9879830035851812,0.9591422121896163,-0.21048676670477803,0.5675326935644308,0.20428893905191875,2.0163656884875847,0.5220109401831348,1.6525161657394807,0.5854451384784765,0.7133182844243793,4.032731376975169,1.448227226687563,0.20797144189269753,96.21771217712177,0.35504690840266334,0.603314225024169,5.343173431734317,26.774907749077492,110.78966789667896,7.031724067240672,0.34407031570315705,4.1538424390821955,63.05904059040591,0.2326901866804646,0.2776639344262295,13.804278264184855,0.49216759210349564,3.0721021027313262,0.19058076299785698,3.0,0.3,1.4100000000000001,6.7,3718.4,15039.8,940.7895833333334,0.4708333333333333,2.2,0.22,0.4378353050187337,3.123059594959515,0.23062174176714884,3.12192809488736,0.040983606557377046,3123.04,1.9562136803874086,0.052852012816922554,1.2464562277313334,0.008310567613239147,0.277341804460725,3.2618576238966877,47.17213114754098,0.19332840634238108,5.180529427573234,154.87704918032787,0.249798441279226,4.516393442622951,51.131147540983605,211.3360655737705,13.64267418032787,0.29209357923497264,0.053580666404388105,0.32070323116344296,0.0217432545555411,8,ead6fb41-0817-4a36-8508-80e556391f88,244,
198.66666666666666,212.0,448.25677586857364,2.256326053029733,0.36731663583973856,0.011810268577595368,0.04955891550993981,2.72244680046646,21.02379604162864,21.02379604162864,19.0,14.0,20.002312606978226,14.095932577216052,0.0,0.7047151424030035,0.0,211.5,212.0,57.79898987322329,0.2732812759963276,0.8919486845788545,1.1211407307273102,21.02379604162864,20.002312606978222,14.09593257721605,0.7047151424030035,891770.0,891770.0,1.009400549462447,41.0,51.0,80.9,102.0,63.85849056603774,63.0,13.0,61.0,8.625400498398006,5.7016517902944495,64.85724527106392,11.338229437536219,0.792644661250986,3.685733817904872,128.55544677821288,0.6315859736561054,4.314547837483618,2.409518690907453,0.26327470132162467,0.5960949483740976,0.17693315858453473,0.5422335695382333,0.17169069462647443,0.6750806618693274,0.1474554639632134,0.9150283966797729,0.9146788990825688,0.9896846812119343,0.9658366098733071,-0.24411221072985273,0.5897879908816099,0.16710353866317168,2.051769331585845,0.5629336154965311,1.5374236482811314,0.5679179892189868,0.7431192660550459,4.103538663171691,1.3534381803815836,0.19325702673965806,79.42056074766356,0.3711241156432876,0.5439776399685562,6.046728971962617,30.46728971962617,126.13084112149532,7.960085669781932,0.2820288161993769,3.9735938246899085,43.21495327102804,0.20193903397676652,0.25235849056603776,14.764957638221679,0.4531022176535345,3.5643459772324864,0.10919515797651186,2.75,0.34375,1.0,7.25,3496.75,14310.625,877.6041666666666,0.3446180555555556,1.75,0.21875,0.22765216081267217,2.0106520460284667,0.05232560771860015,2.9999999999999973,0.03773584905660377,2794.5,1.590848143084985,0.06376184121625855,1.1169358100211246,0.007337722574742376,0.33987928505120735,3.0336961228767176,49.5188679245283,0.23357956568173727,5.112851548593806,133.89622641509433,0.240187789248843,4.64622641509434,53.84905660377358,219.25,14.675183438155136,0.27745020964360584,0.041938969377059,0.2833272766653831,0.010664292391921829,9,2eec2523-36c9-4d7c-a59d-851c396828e6,212,
